customer_id,product_id,basket_date,basket_count
9863584,6337777,2019-05-26,2
5206413,6269758,2019-05-26,2
12367481,5057613,2019-05-26,2
13518936,35858085,2019-05-26,2
14126380,1751676,2019-05-26,2
23376308,32170207,2019-05-26,3
31673644,36304720,2019-05-26,2
24936371,35163523,2019-05-26,2
31464570,32146979,2019-05-26,2
14099401,49698538,2019-05-26,2
26392186,44172268,2019-05-26,2
20874772,34005173,2019-05-26,2
2537777,7145018,2019-05-26,2
7332073,48502085,2019-05-26,2
39941977,45023678,2019-05-26,4
28251577,31276754,2019-05-26,2
18003381,4354511,2019-05-26,2
21511212,44051794,2019-05-26,2
18466485,36874547,2019-05-26,2
6686142,47314666,2019-05-26,2
4526996,50408435,2019-05-26,2
4800775,32040164,2019-05-26,2
1248050,34924546,2019-05-26,2
17152081,46783005,2019-05-26,2
39894565,31110621,2019-05-26,2
35365123,6703545,2019-05-26,2
18785860,50274223,2019-05-26,2
7364776,39283113,2019-05-27,3
24961011,44193724,2019-05-27,2
842577,31479909,2019-05-27,2
27641628,51028660,2019-05-27,2
14411551,37254324,2019-05-27,2
26126544,6354297,2019-05-26,3
29748565,46485752,2019-05-26,2
30868619,46665597,2019-05-26,2
4134012,49014121,2019-05-26,2
38037407,46812091,2019-05-26,4
41353569,42648243,2019-05-26,2
3858977,42042615,2019-05-26,2
10698587,41117501,2019-05-26,4
15359316,46285162,2019-05-26,2
15546298,1008384,2019-05-26,2
15637554,38170502,2019-05-26,2
33782856,49998804,2019-05-26,3
16177151,7154380,2019-05-26,2
5786209,32638196,2019-05-26,2
11263917,40194875,2019-05-26,2
41792431,43263988,2019-05-26,2
13578760,43827996,2019-05-26,2
23104512,39790917,2019-05-26,2
20421157,6904337,2019-05-26,2
27964608,31973784,2019-05-26,4
4223810,31069435,2019-05-26,2
40798689,32213498,2019-05-26,2
23864669,33700603,2019-05-26,2
15965636,33946299,2019-05-26,2
16187580,48597277,2019-05-26,2
10399218,50947797,2019-05-26,3
9044746,34609650,2019-05-26,2
2170192,34473675,2019-05-26,2
20773136,32078379,2019-05-26,2
34503671,50542369,2019-05-26,2
8041793,36482254,2019-05-26,2
12644904,49752960,2019-05-26,2
9541730,31161394,2019-05-26,2
8489045,44770047,2019-05-26,2
22513253,43154971,2019-05-26,2
1381467,37127683,2019-05-26,2
18833186,6928954,2019-05-26,2
24279936,32661226,2019-05-26,2
1163690,40185916,2019-05-26,2
246379,36503135,2019-05-26,2
3569261,47975737,2019-05-26,2
1104924,31646798,2019-05-26,2
1642291,42382028,2019-05-26,2
15179797,47225448,2019-05-26,2
2090925,32194595,2019-05-26,2
6474614,38563409,2019-05-26,2
29772213,36531989,2019-05-26,3
50059,32125793,2019-05-26,2
11594570,31736706,2019-05-26,2
5350094,6337777,2019-05-26,2
10872372,44752762,2019-05-26,3
10992306,35168766,2019-05-26,2
13219075,35701275,2019-05-26,2
11585368,37144490,2019-05-26,2
31682481,3302852,2019-05-26,2
16565625,48526663,2019-05-26,3
18149648,36733980,2019-05-26,3
22716874,3872791,2019-05-26,2
13376996,5563539,2019-05-26,2
20812249,3332813,2019-05-26,2
10660273,32977867,2019-05-26,2
26205416,4782121,2019-05-26,2
9247619,37504935,2019-05-26,2
4257099,42423220,2019-05-26,2
3462143,39770457,2019-05-26,2
9405853,3131859,2019-05-26,3
37914548,35194790,2019-05-26,2
2779238,5054214,2019-05-25,2
11744031,3338298,2019-05-25,2
2584768,33906453,2019-05-26,2
15279376,45981265,2019-05-26,2
37550231,2865438,2019-05-26,2
13441226,6977819,2019-05-26,2
13324693,46313411,2019-05-26,2
6058057,4025502,2019-05-26,2
20411457,32959300,2019-05-26,2
38996375,41723100,2019-05-25,2
29153079,47210215,2019-05-25,2
13805785,48018522,2019-05-25,3
22905451,40404789,2019-05-25,2
1597012,43802766,2019-05-26,2
3852931,41657105,2019-05-26,2
3404211,6755385,2019-05-26,2
7158656,39646130,2019-05-26,3
42194879,44305258,2019-05-26,2
2434760,5477259,2019-05-26,2
33035376,35592873,2019-05-26,2
10435114,879004,2019-05-26,2
989993,50228705,2019-05-26,2
29343690,35717151,2019-05-26,2
20904946,34635102,2019-05-25,2
10730981,39410677,2019-05-25,3
22487777,49540623,2019-05-25,2
40918740,6624405,2019-05-26,2
223509,1306770,2019-05-26,2
2646366,32750103,2019-05-26,2
18922253,40101719,2019-05-25,3
21409861,3048923,2019-05-25,2
11339322,40439223,2019-05-26,2
26382725,42469225,2019-05-25,2
9173457,44486509,2019-05-25,2
21312368,3905435,2019-05-25,2
3094732,49967480,2019-05-25,2
6389762,2803837,2019-05-26,3
31244601,31546667,2019-05-26,2
25984688,6361591,2019-05-26,2
6535705,46002669,2019-05-26,2
2852422,49303336,2019-05-26,2
1584460,38650635,2019-05-26,2
26299595,31278768,2019-05-25,2
30311619,39544762,2019-05-25,2
37574236,1246684,2019-05-25,5
15427128,32242277,2019-05-25,2
12633586,47296184,2019-05-25,2
10464756,31086015,2019-05-27,2
2458665,46568193,2019-05-27,2
4485401,31575822,2019-05-27,2
19897583,33644430,2019-05-25,2
1741693,6540298,2019-05-25,2
11352992,50328174,2019-05-25,2
24494286,37637915,2019-05-25,2
41881399,3373718,2019-05-25,2
3766870,38132688,2019-05-25,4
41815645,47952323,2019-05-25,2
36588016,47933669,2019-05-25,2
21747395,42740552,2019-05-25,2
3006681,6415539,2019-05-25,2
11265143,41656830,2019-05-25,2
4018636,45607550,2019-05-25,2
47388,4129569,2019-05-25,2
26247210,43472220,2019-05-25,3
34681500,33524174,2019-05-25,2
19916941,3175140,2019-05-25,2
1108791,3735903,2019-05-25,2
2533996,6992526,2019-05-25,2
15857800,3565582,2019-05-25,2
10596751,44143896,2019-05-25,2
34313045,36308140,2019-05-25,2
31069044,34635405,2019-05-25,2
14114704,6636354,2019-05-25,2
16538610,3945560,2019-05-25,2
12739828,38916533,2019-05-25,2
6763361,36865937,2019-05-25,2
40259256,32056127,2019-05-25,2
42225986,32056111,2019-05-25,2
10375443,34440185,2019-05-25,2
11053594,50974714,2019-05-25,2
33375493,76600,2019-05-25,4
11717115,31283972,2019-05-25,2
13921518,38036371,2019-05-25,2
3423038,32240189,2019-05-26,2
13455970,47084177,2019-05-25,2
14317641,32444788,2019-05-25,2
2201626,41666979,2019-05-25,2
1385011,49542670,2019-05-25,2
18411956,37174690,2019-05-25,2
24953744,32798508,2019-05-25,2
21870768,146563,2019-05-25,2
11594570,42358163,2019-05-25,2
11163416,42566053,2019-05-25,2
11732494,37342960,2019-05-25,2
3299783,41712019,2019-05-25,2
16637572,35087757,2019-05-25,3
17022528,37128504,2019-05-25,2
14947966,45735710,2019-05-25,2
11033724,42553820,2019-05-25,2
26422432,34704971,2019-05-25,2
700350,36460471,2019-05-25,2
28745576,34711018,2019-05-25,2
3835199,38929749,2019-05-25,2
23036128,2847625,2019-05-25,3
4069719,46365911,2019-05-25,2
13358999,31225223,2019-05-25,2
12460218,35157566,2019-05-25,2
9367887,36519198,2019-05-25,2
36122022,7264351,2019-05-25,2
16249872,35543824,2019-05-25,2
605234,4974057,2019-05-25,2
11440499,34582740,2019-05-25,2
13448240,36503135,2019-05-25,2
4509670,31732430,2019-05-25,2
13843496,44414863,2019-05-25,2
5723976,47314743,2019-05-25,2
5240205,44597205,2019-05-25,2
40511499,31768649,2019-05-25,2
12675434,48417123,2019-05-25,2
25462740,31906734,2019-05-25,2
1079222,48974409,2019-05-24,2
24673441,47241606,2019-05-25,2
25612202,31298889,2019-05-25,2
14076060,32575785,2019-05-25,2
11797188,47360283,2019-05-25,2
10424885,50885737,2019-05-25,2
10347177,37235026,2019-05-25,2
14850948,33197084,2019-05-25,2
26283035,41259193,2019-05-25,2
1477809,750537,2019-05-25,2
29903347,50752925,2019-05-25,2
25251744,37794576,2019-05-24,2
1279602,34397791,2019-05-24,2
26925881,4231035,2019-05-25,2
14431931,37622013,2019-05-25,2
1810759,38231619,2019-05-25,2
38297844,33739394,2019-05-25,2
14765618,40926885,2019-05-25,2
1078447,35041061,2019-05-25,2
8290685,35298438,2019-05-25,2
4460363,47480321,2019-05-25,2
11828664,35879578,2019-05-25,2
10651043,41124486,2019-05-25,2
3103366,46506432,2019-05-25,2
41998563,6411072,2019-05-24,2
20448579,43235926,2019-05-24,2
26945304,6976447,2019-05-24,2
20606650,41027588,2019-05-24,2
15043528,33926864,2019-05-24,2
24911637,3970048,2019-05-24,3
2081989,37710520,2019-05-25,2
20195219,6898142,2019-05-24,2
27606373,34250185,2019-05-24,2
22347587,7158790,2019-05-24,3
23394676,3088242,2019-05-24,2
41229652,31077710,2019-05-24,2
3621235,37020595,2019-05-24,2
15888808,38327113,2019-05-24,2
16071446,31140103,2019-05-24,2
41395604,48045239,2019-05-24,2
11864517,39014826,2019-05-25,2
9265285,44640453,2019-05-25,2
7715373,2486081,2019-05-25,2
40901796,49581565,2019-05-25,2
38306681,1207136,2019-05-24,2
17992778,48018504,2019-05-24,2
12414477,25593409,2019-05-24,2
32058195,46287402,2019-05-24,2
19187517,41700112,2019-05-24,2
12533792,44309914,2019-05-24,2
13068367,34544566,2019-05-24,2
11926480,44311916,2019-05-24,2
41567821,33411721,2019-05-24,2
26884941,46415410,2019-05-24,2
11250957,42940412,2019-05-24,2
3912341,48229798,2019-05-24,2
40939142,50383451,2019-05-24,3
14831594,36514310,2019-05-24,3
41855746,2485932,2019-05-24,2
4304939,42762721,2019-05-24,2
1401336,43322494,2019-05-24,2
10020087,33755525,2019-05-24,2
6753135,6904337,2019-05-24,2
2542011,49417345,2019-05-25,2
13598404,42267588,2019-05-25,2
16126677,34308356,2019-05-24,2
5826986,46255716,2019-05-24,3
2505492,3327096,2019-05-24,2
17529574,38896301,2019-05-24,3
21810647,4709441,2019-05-24,2
32673921,46478339,2019-05-24,2
11605736,45035040,2019-05-24,2
794227,6634723,2019-05-24,2
13228523,38271801,2019-05-24,2
4122693,192926,2019-05-24,2
3592724,3896300,2019-05-24,2
12487496,32993859,2019-05-24,2
34643718,39942269,2019-05-24,2
3592724,43325267,2019-05-24,2
13926859,3735903,2019-05-24,2
2537777,31069882,2019-05-24,2
23490767,2516938,2019-05-24,2
26032889,33732278,2019-05-24,2
4682383,4102021,2019-05-24,2
22724022,37595678,2019-05-24,2
15917789,35137021,2019-05-24,2
11025050,39635392,2019-05-24,2
3256355,36873551,2019-05-24,2
41570904,41794817,2019-05-24,2
17817839,33700324,2019-05-24,2
28073808,39589633,2019-05-24,2
5022332,4238038,2019-05-24,2
11369908,33923716,2019-05-24,3
31731689,6335900,2019-05-24,2
31572660,31702141,2019-05-24,2
8669388,35615600,2019-05-24,2
844891,45266601,2019-05-24,2
20925767,40528857,2019-05-24,2
1340375,34984668,2019-05-24,2
19538187,44490321,2019-05-24,2
16630248,3786949,2019-05-24,2
1570402,47452318,2019-05-24,2
9016445,42920167,2019-05-24,2
21569297,37339420,2019-05-24,2
29916826,36256339,2019-05-24,2
2764826,47042251,2019-05-24,2
6219851,49640977,2019-05-23,2
41576728,2197691,2019-05-23,5
8722199,34827101,2019-05-23,2
8761263,41275154,2019-05-23,2
28639123,42714358,2019-05-23,2
17906308,42236666,2019-05-23,2
20650625,42767082,2019-05-23,3
18884031,45194565,2019-05-23,2
2619461,39561545,2019-05-23,2
3173814,35531350,2019-05-23,3
34315455,33369785,2019-05-23,2
34715155,45607399,2019-05-23,2
3942359,48382783,2019-05-23,2
12079554,41173063,2019-05-24,2
28045591,49413518,2019-05-24,2
10979259,1764239,2019-05-23,2
18019470,44597761,2019-05-23,2
9792113,31771078,2019-05-23,2
17743952,32948234,2019-05-23,2
15102152,46653459,2019-05-23,2
24371097,6337513,2019-05-23,2
27620900,36524490,2019-05-23,2
21870822,3820025,2019-05-23,2
22937101,33005638,2019-05-23,2
33495468,31245128,2019-05-23,2
21396444,4245772,2019-05-22,2
29916826,36861441,2019-05-22,2
19887163,48304164,2019-05-23,2
40352593,38873594,2019-05-22,2
23031606,3284993,2019-05-22,2
21040688,7066663,2019-05-22,2
11569547,42748786,2019-05-22,2
7793131,46773351,2019-05-22,2
38224920,42887818,2019-05-22,3
2672393,9558017,2019-05-22,2
19342886,6137175,2019-05-22,2
2640084,43413177,2019-05-22,2
10352434,46834574,2019-05-22,2
14300275,48351472,2019-05-22,2
1982230,4522345,2019-05-22,2
18374227,33660825,2019-05-22,2
12373981,46958902,2019-05-22,2
27058296,50802332,2019-05-22,2
25419098,4442514,2019-05-22,2
41886537,38780299,2019-05-22,2
6325456,41922228,2019-05-22,2
29964662,43524799,2019-05-22,2
11652518,25729159,2019-05-22,4
37049042,1763713,2019-05-22,4
26247781,4903605,2019-05-22,2
17788820,35634050,2019-05-22,2
9110597,6383194,2019-05-22,2
41860424,50257790,2019-05-22,2
11784852,31081505,2019-05-22,2
9500765,44606852,2019-05-22,3
27518350,6531457,2019-05-22,2
38023560,33911250,2019-05-22,2
11144612,4102300,2019-05-22,2
2162092,31436599,2019-05-22,2
20450170,31290130,2019-05-22,2
12148618,32065337,2019-05-22,2
2469126,32692195,2019-05-22,2
36930709,40656200,2019-05-23,2
1393545,2486129,2019-05-23,2
24472921,39181341,2019-05-22,2
25228581,49136847,2019-05-22,2
27785630,31724835,2019-05-21,2
41837011,47729502,2019-05-21,2
12014855,32993859,2019-05-21,2
41858217,42626448,2019-05-21,2
18473931,35251694,2019-05-21,2
16482976,39363074,2019-05-21,2
1638833,37115277,2019-05-22,2
3024024,37727001,2019-05-21,2
16555483,48405586,2019-05-21,2
15688066,5058679,2019-05-22,2
22008852,1787025,2019-05-22,2
41190591,31557817,2019-05-21,2
40469744,4230894,2019-05-21,2
16823179,39097398,2019-05-22,2
17427093,38303051,2019-05-21,3
18050632,48890182,2019-05-21,2
31421684,46703172,2019-05-21,2
14282269,44073613,2019-05-21,2
6302535,47153294,2019-05-21,2
7946882,49863408,2019-05-21,2
7877875,34759897,2019-05-21,3
6000130,5747132,2019-05-21,2
8930407,39045682,2019-05-21,2
35598913,49592995,2019-05-21,2
36169832,32960004,2019-05-21,3
28952850,41767760,2019-05-21,2
20174063,40660539,2019-05-21,2
11294761,44206118,2019-05-21,2
29145357,3690648,2019-05-21,3
17873099,45029305,2019-05-21,2
40289163,5898321,2019-05-21,2
27306484,44046385,2019-05-21,2
5057109,46703064,2019-05-21,2
10352156,48790111,2019-05-21,3
8221263,47864484,2019-05-21,3
4908484,31283113,2019-05-21,2
40423253,45347785,2019-05-21,2
10698587,40443247,2019-05-21,2
28866144,6237993,2019-05-21,2
12355121,40512068,2019-05-21,2
41819660,42511979,2019-05-21,2
25655790,46026074,2019-05-21,2
15867445,40302071,2019-05-21,2
35923213,45555884,2019-05-21,2
8906488,4910199,2019-05-21,2
14323489,37427393,2019-05-21,2
16642576,38922412,2019-05-21,2
12098545,44073613,2019-05-21,2
32881909,49628688,2019-05-21,2
17680784,33673449,2019-05-21,2
355311,3304877,2019-05-21,2
17289176,6411705,2019-05-21,2
8046157,36834538,2019-05-21,2
21520985,47002179,2019-05-21,2
30479806,33976452,2019-05-21,3
7218588,46308081,2019-05-21,2
9855398,39833031,2019-05-21,2
4673816,4661031,2019-05-21,2
23409956,34833920,2019-05-21,2
1817417,31504277,2019-05-21,2
35054212,6391715,2019-05-21,2
20746656,3786595,2019-05-21,2
12190577,45524227,2019-05-21,2
11779291,38430156,2019-05-20,2
35956821,35542828,2019-05-20,2
41579963,48890217,2019-05-20,2
41797936,33739394,2019-05-20,2
1629292,35665543,2019-05-20,2
12453813,31280029,2019-05-21,2
11527472,31079503,2019-05-21,2
21631118,7050439,2019-05-20,2
1677131,35247597,2019-05-20,2
24399002,41059568,2019-05-20,2
5572352,49327378,2019-05-20,4
16736596,41728243,2019-05-20,3
3492937,35248275,2019-05-20,2
7445938,36831594,2019-05-20,2
21545261,34531744,2019-05-20,2
12443053,2341915,2019-05-20,2
18330806,46378036,2019-05-20,5
12312429,34584726,2019-05-20,2
17492983,44294367,2019-05-20,2
36353983,31677148,2019-05-20,2
16173336,39571212,2019-05-20,2
34828924,2747651,2019-05-20,2
24836019,43784720,2019-05-20,2
993882,4544118,2019-05-20,2
19813630,6861684,2019-05-20,2
35111651,37680616,2019-05-20,2
11985436,38342350,2019-05-20,3
23225363,32242550,2019-05-20,3
11755537,39714400,2019-05-20,2
22325431,47170952,2019-05-20,3
6731654,35470357,2019-05-20,2
16685888,48045462,2019-05-20,3
33426718,35583354,2019-05-20,2
11431687,36324194,2019-05-20,2
11090737,7050323,2019-05-20,2
14660851,48919951,2019-05-20,2
3958549,38332042,2019-05-20,2
4377642,41666119,2019-05-20,2
22442076,3447344,2019-05-20,2
38882646,44128500,2019-05-20,2
25181277,146475,2019-05-20,2
11684789,47314752,2019-05-20,2
31613767,31124077,2019-05-20,2
12852244,35637001,2019-05-20,2
3605561,34556575,2019-05-20,2
12759997,37706413,2019-05-20,2
11632407,6605779,2019-05-20,2
16176479,4405349,2019-05-20,2
2496551,36865420,2019-05-20,2
14804360,33172156,2019-05-20,2
32939889,2831673,2019-05-20,2
4496128,40385258,2019-05-20,2
12666932,32131160,2019-05-20,2
8294608,37635849,2019-05-20,2
7127462,6309624,2019-05-21,2
42318093,32510844,2019-06-19,3
7606415,6535860,2019-06-19,2
29405750,51905901,2019-06-19,2
13350447,38277966,2019-06-19,2
15262453,3259906,2019-06-19,2
41315977,1070391,2019-06-19,2
23761425,50712109,2019-06-19,3
41370264,36486927,2019-06-19,2
31779998,35606231,2019-06-19,2
14849129,44138566,2019-06-19,2
39867569,3482535,2019-06-19,2
40394089,34853374,2019-06-19,2
18168215,44142374,2019-06-19,2
12994215,35183487,2019-06-19,2
26811191,43460566,2019-06-19,2
28403103,37503886,2019-06-19,3
31083171,40275998,2019-06-19,2
11121759,42033035,2019-06-19,2
21392609,33094856,2019-06-19,2
11178011,35527360,2019-06-19,2
22333670,37760275,2019-06-19,2
4677590,55578837,2019-06-19,2
11480916,33167543,2019-06-19,2
15578861,40256975,2019-06-19,2
11993240,34576042,2019-06-18,2
24390400,31503181,2019-06-18,2
28383554,6257871,2019-06-18,3
28206178,32071785,2019-06-18,2
15069912,1247589,2019-06-19,4
7572275,53486225,2019-06-19,3
9940892,35136467,2019-06-19,3
3374570,6520085,2019-06-19,2
18023559,35639111,2019-06-19,3
9847161,44601279,2019-06-18,2
20460491,35404368,2019-06-18,3
11883111,45742721,2019-06-18,2
29387936,42112890,2019-06-19,2
12070638,6406331,2019-06-19,2
15508921,32708305,2019-06-19,2
10549250,46416049,2019-06-19,3
13377839,34162428,2019-06-19,2
36962793,47416059,2019-06-19,2
3127911,48682394,2019-06-19,2
5298420,47668431,2019-06-18,2
12356703,6808807,2019-06-18,2
1553324,39950409,2019-06-18,2
2462419,46477489,2019-06-18,2
25980168,2574699,2019-06-18,2
21217061,32238589,2019-06-18,2
17624503,34427682,2019-06-18,2
15489185,51530385,2019-06-18,2
1067079,124142,2019-06-18,2
1045630,35568631,2019-06-18,2
42899656,48981755,2019-06-18,2
8703001,39200792,2019-06-18,2
9584581,46522697,2019-06-18,2
23637052,6411072,2019-06-18,2
6432613,48755817,2019-06-18,2
8086205,43468130,2019-06-18,2
890258,33126649,2019-06-18,2
12024673,51000982,2019-06-18,2
38464689,51381703,2019-06-18,2
28206178,36678785,2019-06-18,2
852587,47339314,2019-06-18,2
2334791,47168534,2019-06-18,2
6124371,44074420,2019-06-18,2
9562608,50833354,2019-06-18,3
12105867,46280091,2019-06-18,2
1267809,47864493,2019-06-18,2
38711384,49055914,2019-06-18,2
6966360,43144585,2019-06-18,2
9377703,30156309,2019-06-18,2
1663566,50248395,2019-06-18,3
14439367,46003896,2019-06-18,2
6137147,34002955,2019-06-18,2
9785080,6918590,2019-06-18,2
7147162,52864115,2019-06-18,2
5496381,41973672,2019-06-18,2
16755262,6019665,2019-06-18,2
10480892,50801602,2019-06-18,2
4871084,52626357,2019-06-18,2
4156596,47471435,2019-06-18,2
40373032,42336231,2019-06-18,2
8527529,32712470,2019-06-17,2
6631130,47009067,2019-06-17,2
18221002,3131223,2019-06-18,2
26778369,39678050,2019-06-17,2
33656907,50345364,2019-06-17,2
5614700,31169648,2019-06-17,2
32277262,1263939,2019-06-17,2
9180050,39769230,2019-06-17,2
6576244,30584109,2019-06-17,3
44363986,31714034,2019-06-17,2
44363986,39024454,2019-06-17,2
1809879,49307363,2019-06-17,2
26783587,51288942,2019-06-17,4
17662897,42355263,2019-06-17,2
25524437,42724210,2019-06-17,2
17194048,48726816,2019-06-17,2
15227203,47944119,2019-06-17,2
20434617,46316775,2019-06-17,2
3779615,52921471,2019-06-17,2
14449946,33961843,2019-06-17,2
29602740,7144251,2019-06-17,4
35706296,1147634,2019-06-17,2
11526999,31569001,2019-06-17,2
10626244,37735467,2019-06-17,2
41051251,4364311,2019-06-17,2
20701996,1263098,2019-06-17,2
17796558,36308797,2019-06-17,2
8318755,46369384,2019-06-17,2
15615198,52801565,2019-06-17,2
5421624,41272647,2019-06-17,2
9538673,35109064,2019-06-17,2
18076436,32396886,2019-06-17,3
9160125,36977598,2019-06-18,2
13423892,46534559,2019-06-18,2
11322935,33518262,2019-06-17,3
2872221,38230216,2019-06-17,2
20633512,52645903,2019-06-17,3
18774902,35461379,2019-06-17,2
6576244,31972019,2019-06-17,2
17681617,3787475,2019-06-17,2
13514938,45540731,2019-06-17,2
10996343,45192804,2019-06-17,2
43024696,2265906,2019-06-17,2
6633004,6251534,2019-06-16,2
11529612,49176173,2019-06-17,2
19061686,2729003,2019-06-17,2
1268476,44377405,2019-06-17,2
27944615,34764202,2019-06-17,2
14607282,34348570,2019-06-17,2
11356890,43428535,2019-06-17,2
15068798,48343342,2019-06-17,2
22094125,7040343,2019-06-16,2
10911553,40946466,2019-06-16,2
7144982,38321363,2019-06-17,2
13860247,47418656,2019-06-16,2
23056301,6694585,2019-06-16,2
16741759,34432818,2019-06-16,2
7597043,49286985,2019-06-16,2
7597043,34090050,2019-06-16,2
17633431,50140934,2019-06-16,2
29957090,36254517,2019-06-16,2
959505,34978026,2019-06-16,2
19625674,52312239,2019-06-16,2
24485871,25939509,2019-06-17,2
10472522,32129949,2019-06-16,2
12825242,5218013,2019-06-16,2
15593130,48529651,2019-06-16,2
17492261,35708791,2019-06-16,2
14248378,25337459,2019-06-16,3
26752693,33005638,2019-06-16,2
43827035,47103212,2019-06-16,2
41078675,6687830,2019-06-16,4
13295157,34232320,2019-06-17,2
13939034,34395008,2019-06-16,2
26812946,42055877,2019-06-16,2
24098656,3334310,2019-06-16,2
2854995,50079980,2019-06-16,2
5585119,2763586,2019-06-16,2
2185184,52895710,2019-06-16,2
13902935,50601811,2019-06-16,2
22075322,48468634,2019-06-16,2
23700265,41475651,2019-06-16,2
13018380,4935205,2019-06-16,2
17606573,40234419,2019-06-16,2
15088745,43333251,2019-06-16,2
26812946,41019718,2019-06-16,2
29621129,47006117,2019-06-16,2
36930709,33269834,2019-06-16,2
12977503,33076219,2019-06-16,2
2353634,41075705,2019-06-16,2
28451005,42614151,2019-06-16,2
14756018,3988356,2019-06-16,2
40565665,32431297,2019-06-16,2
20125304,4361268,2019-06-16,2
6682678,34409893,2019-06-16,2
4277485,42745848,2019-06-16,2
22668103,47099110,2019-06-16,2
27653955,49522240,2019-06-16,3
7070617,32778157,2019-06-16,2
10081544,42520535,2019-06-16,2
44257526,5772640,2019-06-15,2
16724241,31929501,2019-06-16,2
31167134,38578551,2019-06-16,2
41647049,37279929,2019-06-15,2
1019858,33155724,2019-06-15,2
4097007,47480490,2019-06-15,2
15196705,52286907,2019-06-15,2
44249352,46374188,2019-06-15,2
3532252,55057177,2019-06-15,2
27048181,2831879,2019-06-15,2
12651278,48318343,2019-06-15,3
22764918,51829995,2019-06-15,2
1729052,48317283,2019-06-15,2
6221014,31363964,2019-06-15,2
16298030,47047967,2019-06-15,2
44222561,2916326,2019-06-15,2
17768765,44426177,2019-06-15,2
2628186,28306909,2019-06-15,2
10911319,46282659,2019-06-15,2
5473556,42761800,2019-06-15,2
1719590,46759342,2019-06-15,3
12482787,37734166,2019-06-15,2
27527563,39912562,2019-06-15,5
16686588,42357765,2019-06-15,3
11738256,4527737,2019-06-15,2
4729863,7064271,2019-06-15,2
35234106,31377755,2019-06-15,2
1146890,48659061,2019-06-15,2
12365205,40058045,2019-06-15,2
39630337,32755124,2019-06-15,2
43954832,46777969,2019-06-15,2
34027457,48885562,2019-06-15,2
18138945,4654369,2019-06-15,2
16103204,32864355,2019-06-15,2
43819309,46062890,2019-06-15,3
20919327,54291937,2019-06-15,2
9628562,40142124,2019-06-15,2
20077209,32031663,2019-06-15,2
36955160,35206530,2019-06-15,2
23396352,32213451,2019-06-15,2
4324990,48982566,2019-06-15,2
1923213,48595016,2019-06-15,2
3586680,52155278,2019-06-15,2
1807488,32273787,2019-06-15,2
21176496,35772516,2019-06-15,2
27529215,6807899,2019-06-15,2
9380756,36529946,2019-06-15,2
10595065,39711446,2019-06-15,2
23877079,37542386,2019-06-15,2
17155831,36513505,2019-06-15,2
18583766,47479626,2019-06-16,2
25740618,53035090,2019-06-15,2
44141914,34435503,2019-06-15,2
19117155,32900868,2019-06-15,2
7499005,50030305,2019-06-15,2
37957603,43855204,2019-06-15,2
6347718,39142651,2019-06-15,2
33945828,44598399,2019-06-15,2
3600563,51806594,2019-06-15,2
17308408,48144027,2019-06-14,2
43779201,41513846,2019-06-14,3
6054564,46080584,2019-06-14,3
8295229,46717963,2019-06-14,2
5417365,38633561,2019-06-14,2
12423839,31807445,2019-06-14,2
12146840,48705160,2019-06-14,2
41732304,1069269,2019-06-14,2
43559989,32033077,2019-06-14,2
43435637,38614424,2019-06-14,2
3923348,34339294,2019-06-14,4
34502100,41055753,2019-06-14,2
25557037,46292490,2019-06-14,2
10792636,35042121,2019-06-09,2
13695392,46248934,2019-06-09,2
10314963,6534679,2019-06-09,2
14483973,282476,2019-06-09,2
4635276,35470352,2019-06-09,2
42947923,6938963,2019-06-09,3
11299334,48091683,2019-06-09,2
537173,25795609,2019-06-09,2
17012165,2832723,2019-06-09,2
35814563,36806645,2019-06-09,2
3072142,36556242,2019-06-09,2
43500848,6767648,2019-06-09,2
18013107,35413148,2019-06-09,2
10763119,3747688,2019-06-09,2
10319526,3735635,2019-06-09,2
3213129,33477261,2019-06-09,2
6995202,49979524,2019-06-09,2
2766408,37144733,2019-06-09,2
17473569,52767414,2019-06-09,2
5489000,46703616,2019-06-09,2
33554701,48071385,2019-06-09,2
24718710,32161249,2019-06-09,5
13965961,39359897,2019-06-09,2
31322906,38562726,2019-06-09,2
12940487,31763452,2019-06-09,2
8890437,53034657,2019-06-08,2
19217911,37701354,2019-06-08,2
29354862,3285326,2019-06-08,4
1104900,577589,2019-06-08,2
2256187,35163523,2019-06-08,3
42779606,49940855,2019-06-08,2
13543638,2187962,2019-06-08,2
16554371,52654716,2019-06-08,2
1498735,37745272,2019-06-08,2
10914884,45615711,2019-06-09,2
15674604,36374892,2019-06-09,2
10443865,33279074,2019-06-08,2
33549138,50456267,2019-06-08,2
30848161,36433428,2019-06-08,3
4810202,50804174,2019-06-08,2
31678719,48037852,2019-06-08,2
11640035,31729374,2019-06-08,2
33757541,34829644,2019-06-08,2
16644141,46658670,2019-06-08,2
1357005,37149963,2019-06-09,2
278766,44138123,2019-06-09,3
11857227,44854231,2019-06-08,2
40146363,44751030,2019-06-08,3
11869797,32050259,2019-06-08,2
38651152,31714633,2019-06-08,2
15183384,32117723,2019-06-08,2
13675139,32699421,2019-06-08,2
12361800,36810510,2019-06-08,2
9422787,44821943,2019-06-08,2
13410793,36486621,2019-06-08,2
40590669,47341784,2019-06-08,2
14873253,32612523,2019-06-08,2
1365562,39288821,2019-06-08,2
14160229,726194,2019-06-08,2
15228519,9502748,2019-06-08,2
