base_price,discount_percentage,quantity,manufacturer,tax_amount,product_id,category,sku,taxless_price,unit_discount_amount,min_price,_id,discount_amount,created_on,product_name,price,taxful_price,base_unit_price
28.99,0,1,Elitelligence,0,11849,Men's Clothing,ZO0587205872,28.99,0,14.21,sold_product_589084_11849,0,2016-12-29T17:26:53+00:00,Tracksuit top - black,28.99,28.99,28.99
28.99,0,1,Elitelligence,0,16262,Men's Shoes,ZO0515805158,28.99,0,13.63,sold_product_551820_16262,0,2016-12-02T01:32:10+00:00,High-top trainers - beige,28.99,28.99,28.99
49.99,0,1,Low Tide Media,0,17681,Men's Shoes,ZO0402204022,49.99,0,26.49,sold_product_590042_17681,0,2016-12-30T10:17:46+00:00,Lace-up boots - brown,49.99,49.99,49.99
20.99,0,1,Pyramidustries,0,16712,Women's Clothing,ZO0170601706,20.99,0,9.66,sold_product_577359_16712,0,2016-12-21T00:23:02+00:00,Blouse - black/pink/blue,20.99,20.99,20.99
99.99,0,1,Oceanavigations,0,5602,Women's Shoes,ZO0251502515,99.99,0,46.01,sold_product_724429_5602,0,2016-12-28T23:38:24+00:00,Winter boots - black,99.99,99.99,99.99
74.99,0,1,Low Tide Media,0,6098,Men's Clothing,ZO0431304313,74.99,0,41.24,sold_product_568507_6098,0,2016-12-14T10:20:38+00:00,Parka - black,74.99,74.99,74.99
18.99,0,1,Elitelligence,0,24890,Men's Clothing,ZO0523605236,18.99,0,10.44,sold_product_583196_24890,0,2016-12-25T07:46:34+00:00,Shirt - mottled grey,18.99,18.99,18.99
18.99,0,1,Tigress Enterprises,0,14943,Women's Clothing,ZO0084200842,18.99,0,8.74,sold_product_577977_14943,0,2016-12-21T11:19:41+00:00,Cape - offwhite/rose,18.99,18.99,18.99
11.99,0,1,Tigress Enterprises,0,13790,Women's Clothing,ZO0053900539,11.99,0,5.88,sold_product_577977_13790,0,2016-12-21T11:19:41+00:00,Basic T-shirt - navy,11.99,11.99,11.99
16.99,0,1,Oceanavigations,0,13283,Men's Clothing,ZO0295502955,16.99,0,8.83,sold_product_579176_13283,0,2016-12-22T09:25:55+00:00,Polo shirt - navy,16.99,16.99,16.99
109.99,0,1,Low Tide Media,0,23040,Men's Clothing,ZO0409504095,109.99,0,57.19,sold_product_715094_23040,0,2016-12-26T01:26:24+00:00,Suit jacket - olive multicolor,109.99,109.99,109.99
32.99,0,1,Low Tide Media,0,11591,Men's Shoes,ZO0407304073,32.99,0,15.51,sold_product_716857_11591,0,2016-12-30T18:21:36+00:00,Sandals - tan,32.99,32.99,32.99
32.99,0,1,Elitelligence,0,20943,Men's Shoes,ZO0519805198,32.99,0,17.15,sold_product_716857_20943,0,2016-12-30T18:21:36+00:00,Trainers - black,32.99,32.99,32.99
14.99,0,1,Microlutions,0,21429,Men's Clothing,ZO0117401174,14.99,0,7.35,sold_product_551689_21429,0,2016-12-01T23:21:07+00:00,REGULAR FIT - Print T-shirt - dark green,14.99,14.99,14.99
7.99,0,1,Spherecords Maternity,0,11448,Women's Clothing,ZO0705107051,7.99,0,3.92,sold_product_550817_11448,0,2016-12-01T08:03:50+00:00,Shorts - black,7.99,7.99,7.99
64.99,0,1,Oceanavigations,0,23297,Women's Clothing,ZO0270302703,64.99,0,32.49,sold_product_550817_23297,0,2016-12-01T08:03:50+00:00,Blazer - black,64.99,64.99,64.99
20.99,0,1,Elitelligence,0,15299,Men's Clothing,ZO0532905329,20.99,0,10.29,sold_product_570177_15299,0,2016-12-15T14:39:50+00:00,Shorts - multicoloured,20.99,20.99,20.99
24.99,0,1,Oceanavigations,0,15983,Men's Clothing,ZO0277802778,24.99,0,11.25,sold_product_562723_15983,0,2016-12-10T02:32:38+00:00,Shirt - grey/white,24.99,24.99,24.99
74.99,0,1,Low Tide Media,0,18703,Women's Shoes,ZO0381103811,74.99,0,36.01,sold_product_555222_18703,0,2016-12-04T13:45:07+00:00,Ankle boots - Midnight Blue,74.99,74.99,74.99
24.99,0,1,Pyramidustries,0,12623,Women's Shoes,ZO0132901329,24.99,0,11.5,sold_product_558378_12623,0,2016-12-06T21:21:36+00:00,High heels - light blue,24.99,24.99,24.99
59.99,0,1,Low Tide Media,0,15539,Women's Shoes,ZO0370903709,59.99,0,30.01,sold_product_555282_15539,0,2016-12-04T15:00:00+00:00,Ankle boots - black,59.99,59.99,59.99
13.99,0,1,Spherecords,0,21796,Women's Clothing,ZO0633506335,13.99,0,6.58,sold_product_586851_21796,0,2016-12-28T01:10:34+00:00,Maxi skirt - blue,13.99,13.99,13.99
64.99,0,1,Angeldale,0,7250,Women's Shoes,ZO0669306693,64.99,0,35.74,sold_product_561119_7250,0,2016-12-08T22:29:17+00:00,Lace-ups - white,64.99,64.99,64.99
32.99,0,1,Low Tide Media,0,11590,Men's Shoes,ZO0387703877,32.99,0,16.5,sold_product_589203_11590,0,2016-12-29T19:24:58+00:00,Casual lace-ups - grey,32.99,32.99,32.99
28.99,0,1,Elitelligence,0,16479,Men's Clothing,ZO0595705957,28.99,0,13.34,sold_product_560682_16479,0,2016-12-08T14:42:43+00:00,Always Forward - Sweatshirt - mauve,28.99,28.99,28.99
59.99,0,1,Low Tide Media,0,4746,Women's Shoes,ZO0382403824,59.99,0,30.59,sold_product_552363_4746,0,2016-12-02T10:56:38+00:00,High-top trainers - black,59.99,59.99,59.99
28.99,0,1,Tigress Enterprises,0,20083,Women's Shoes,ZO0021800218,28.99,0,14.49,sold_product_551923_20083,0,2016-12-02T03:07:12+00:00,Cowboy/Biker boots - cognac,28.99,28.99,28.99
12.99,0,1,Tigress Enterprises,0,24484,Women's Clothing,ZO0055100551,12.99,0,6.88,sold_product_563023_24484,0,2016-12-10T07:58:05+00:00,Print T-shirt - black,12.99,12.99,12.99
24.99,0,1,Elitelligence,0,13039,Men's Clothing,ZO0586805868,24.99,0,12.49,sold_product_714385_13039,0,2016-12-14T00:53:17+00:00,Sweatshirt - dark blue,24.99,24.99,24.99
49.99,0,1,Low Tide Media,0,3029,Men's Clothing,ZO0428604286,49.99,0,22.5,sold_product_562763_3029,0,2016-12-10T03:15:50+00:00,Light jacket - dark blue,49.99,49.99,49.99
84.99,0,1,Angeldale,0,2184,Men's Shoes,ZO0691806918,84.99,0,43.34,sold_product_552009_2184,0,2016-12-02T04:43:41+00:00,Lace-up boots - taupe,84.99,84.99,84.99
20.99,0,1,Elitelligence,0,14326,Men's Clothing,ZO0595805958,20.99,0,10.7,sold_product_719519_14326,0,2016-12-06T09:46:05+00:00,Sweatshirt - tan,20.99,20.99,20.99
32.99,0,1,Oceanavigations,0,24088,Women's Clothing,ZO0261802618,32.99,0,16.17,sold_product_558404_24088,0,2016-12-06T21:50:24+00:00,Jersey dress - dark blue,32.99,32.99,32.99
13.99,0,1,Pyramidustries,0,8083,Women's Clothing,ZO0166001660,13.99,0,7.69,sold_product_567454_8083,0,2016-12-13T15:00:00+00:00,Long sleeved top - light blue,13.99,13.99,13.99
32.99,0,1,Microlutions,0,24776,Men's Accessories,ZO0126901269,32.99,0,15.84,sold_product_558425_24776,0,2016-12-06T22:06:14+00:00,Watch - black,32.99,32.99,32.99
16.99,0,1,Elitelligence,0,21539,Men's Clothing,ZO0533205332,16.99,0,9.34,sold_product_561156_21539,0,2016-12-08T23:08:10+00:00,Shorts - neon green,16.99,16.99,16.99
32.99,0,1,Elitelligence,0,23012,Men's Clothing,ZO0539205392,32.99,0,17.81,sold_product_564257_23012,0,2016-12-11T05:51:22+00:00,Denim jacket - grey denim,32.99,32.99,32.99
49.99,0,1,Low Tide Media,0,5137,Women's Shoes,ZO0367503675,49.99,0,25.99,sold_product_725516_5137,0,2016-12-28T16:29:17+00:00,Ankle boots - black,49.99,49.99,49.99
10.99,0,1,Low Tide Media,0,14268,Men's Clothing,ZO0439004390,10.99,0,5.06,sold_product_571728_14268,0,2016-12-16T18:31:41+00:00,Print T-shirt - mottled green,10.99,10.99,10.99
84.99,0,1,Angeldale,0,22711,Men's Shoes,ZO0690706907,84.99,0,40.8,sold_product_575866_22711,0,2016-12-19T21:24:29+00:00,Boots - black,84.99,84.99,84.99
32.99,0,1,Tigress Enterprises,0,12137,Women's Shoes,ZO0002200022,32.99,0,14.85,sold_product_571757_12137,0,2016-12-16T19:10:34+00:00,Platform sandals - indigo/camel,32.99,32.99,32.99
20.99,0,1,Spherecords,0,24886,Women's Clothing,ZO0661506615,20.99,0,9.87,sold_product_571757_24886,0,2016-12-16T19:10:34+00:00,Pyjamas - grey,20.99,20.99,20.99
24.99,0,1,Champion Arts,0,12139,Women's Clothing,ZO0505405054,24.99,0,13.24,sold_product_571672_12139,0,2016-12-16T17:29:46+00:00,Swimming shorts - turquoise,24.99,24.99,24.99
18.99,0,1,Tigress Enterprises,0,12167,Women's Clothing,ZO0081700817,18.99,0,8.93,sold_product_556097_12167,0,2016-12-05T05:51:22+00:00,Cape - black,18.99,18.99,18.99
49.99,0,1,Pyramidustries,0,7846,Women's Clothing,ZO0174901749,49.99,0,26.49,sold_product_588090_7846,0,2016-12-28T23:29:46+00:00,Classic coat - black,49.99,49.99,49.99
32.99,0,1,Gnomehouse,0,13269,Women's Clothing,ZO0352403524,32.99,0,15.51,sold_product_573893_13269,0,2016-12-18T09:10:05+00:00,Cape - antique white,32.99,32.99,32.99
18.99,0,1,Tigress Enterprises,0,23132,Women's Clothing,ZO0033900339,18.99,0,9.49,sold_product_561090_23132,0,2016-12-08T21:57:36+00:00,A-line skirt - black,18.99,18.99,18.99
24.99,0,1,Tigress Enterprises MAMA,0,21040,Women's Clothing,ZO0228102281,24.99,0,12.25,sold_product_561090_21040,0,2016-12-08T21:57:36+00:00,Jersey dress - black,24.99,24.99,24.99
41.99,0,1,Gnomehouse,0,20531,Women's Clothing,ZO0327603276,41.99,0,18.9,sold_product_590972_20531,0,2016-12-31T03:27:22+00:00,Trousers - gold,41.99,41.99,41.99
32.99,0,1,Gnomehouse,0,24301,Women's Clothing,ZO0347303473,32.99,0,15.18,sold_product_559537_24301,0,2016-12-07T18:07:12+00:00,Blouse - soft pink,32.99,32.99,32.99
64.99,0,1,Angeldale,0,13512,Women's Accessories,ZO0697306973,64.99,0,34.44,sold_product_559590_13512,0,2016-12-07T19:14:53+00:00,Tote bag - black,64.99,64.99,64.99
24.99,0,1,Oceanavigations,0,11038,Women's Accessories,ZO0304803048,24.99,0,13.49,sold_product_559590_11038,0,2016-12-07T19:14:53+00:00,Clutch - golden Deep Pink,24.99,24.99,24.99
16.99,0,1,Pyramidustries,0,15578,Women's Clothing,ZO0162201622,16.99,0,7.82,sold_product_558244_15578,0,2016-12-06T19:03:22+00:00,Long sleeved top - black/white,16.99,16.99,16.99
84.99,0,1,Karmanite,0,14154,Women's Shoes,ZO0704007040,84.99,0,45.04,sold_product_558244_14154,0,2016-12-06T19:03:22+00:00,Lace-up boots - black,84.99,84.99,84.99
59.99,0,1,Oceanavigations,0,10914,Women's Shoes,ZO0235502355,59.99,0,28.8,sold_product_588797_10914,0,2016-12-29T11:54:14+00:00,Slip-ons - black/beige,59.99,59.99,59.99
32.99,0,1,Tigress Enterprises,0,25184,Women's Accessories,ZO0095900959,32.99,0,15.51,sold_product_560918_25184,0,2016-12-08T19:10:34+00:00,Handbag - black,32.99,32.99,32.99
59.99,0,1,Gnomehouse,0,14860,Women's Clothing,ZO0340603406,59.99,0,27.6,sold_product_560970_14860,0,2016-12-08T20:00:58+00:00,Summer dress - peach nougat,59.99,59.99,59.99
64.99,0,1,Low Tide Media,0,25203,Women's Shoes,ZO0377903779,64.99,0,30.55,sold_product_560996_25203,0,2016-12-08T20:28:19+00:00,Ankle boots - black,64.99,64.99,64.99
18.99,0,1,Tigress Enterprises,0,16744,Women's Accessories,ZO0098500985,18.99,0,10.06,sold_product_560996_16744,0,2016-12-08T20:28:19+00:00,SET - Scarf - offwhite,18.99,18.99,18.99
59.99,0,1,Low Tide Media,0,2276,Men's Shoes,ZO0404904049,59.99,0,27.6,sold_product_579318_2276,0,2016-12-22T12:05:46+00:00,Lace-up boots - cognac,59.99,59.99,59.99
28.99,0,1,Microlutions,0,15952,Men's Clothing,ZO0111201112,28.99,0,15.94,sold_product_550828_15952,0,2016-12-01T08:21:07+00:00,Tracksuit bottoms - black,28.99,28.99,28.99
24.99,0,1,Elitelligence,0,24824,Men's Clothing,ZO0586605866,24.99,0,13.49,sold_product_715636_24824,0,2016-12-27T22:20:38+00:00,Sweatshirt - bordeaux,24.99,24.99,24.99
16.99,0,1,Low Tide Media,0,6684,Men's Clothing,ZO0473404734,16.99,0,7.99,sold_product_584820_6684,0,2016-12-26T11:54:14+00:00,3 PACK - Basic T-shirt - white/black/grey,16.99,16.99,16.99
7.99,0,1,Elitelligence,0,24161,Men's Clothing,ZO0547905479,7.99,0,3.92,sold_product_566845_24161,0,2016-12-13T03:08:38+00:00,Basic T-shirt - white,7.99,7.99,7.99
24.99,0,1,Elitelligence,0,13674,Men's Clothing,ZO0583305833,24.99,0,12.25,sold_product_557557_13674,0,2016-12-06T07:39:22+00:00,Hoodie - black,24.99,24.99,24.99
12.99,0,1,Elitelligence,0,19089,Men's Clothing,ZO0566905669,12.99,0,7.01,sold_product_551324_19089,0,2016-12-01T17:00:58+00:00,Vest - white/dark blue,12.99,12.99,12.99
11.99,0,1,Elitelligence,0,20261,Men's Clothing,ZO0564005640,11.99,0,5.52,sold_product_587778_20261,0,2016-12-28T17:58:34+00:00,Vest - black,11.99,11.99,11.99
36.99,0,1,Gnomehouse,0,13952,Women's Clothing,ZO0329803298,36.99,0,18.86,sold_product_726868_13952,0,2016-12-25T05:54:14+00:00,Mini skirt - black,36.99,36.99,36.99
16.99,0,1,Tigress Enterprises,0,24712,Women's Clothing,ZO0057500575,16.99,0,8.66,sold_product_726868_24712,0,2016-12-25T05:54:14+00:00,Basic T-shirt - pomegranate,16.99,16.99,16.99
11.99,0,1,Pyramidustries active,0,8929,Women's Clothing,ZO0220702207,11.99,0,6.01,sold_product_552028_8929,0,2016-12-02T05:02:24+00:00,Vest - black,11.99,11.99,11.99
24.99,0,1,Tigress Enterprises MAMA,0,18071,Women's Clothing,ZO0232402324,24.99,0,12.74,sold_product_726868_18071,0,2016-12-25T05:54:14+00:00,Blouse - black,24.99,24.99,24.99
49.99,0,1,Tigress Enterprises,0,7661,Women's Clothing,ZO0044800448,49.99,0,23.01,sold_product_725940_7661,0,2016-12-23T15:18:43+00:00,Cocktail dress / Party dress - peacoat,49.99,49.99,49.99
74.99,0,1,Crystal Lighting,0,22105,Women's Clothing,ZO0484404844,74.99,0,37.49,sold_product_573547_22105,0,2016-12-18T02:52:48+00:00,Waterproof trousers - blue multicolor,74.99,74.99,74.99
32.99,0,1,Microlutions,0,23591,Women's Clothing,ZO0108201082,32.99,0,17.15,sold_product_725188_23591,0,2016-12-30T07:48:00+00:00,Tracksuit bottoms - black,32.99,32.99,32.99
20.99,0,1,Tigress Enterprises,0,14878,Women's Accessories,ZO0095700957,20.99,0,9.45,sold_product_588140_14878,0,2016-12-29T00:08:38+00:00,Across body bag - taupe,20.99,20.99,20.99
16.99,0,1,Pyramidustries,0,12667,Women's Clothing,ZO0150501505,16.99,0,8.83,sold_product_558936_12667,0,2016-12-07T07:17:46+00:00,Jersey dress - black,16.99,16.99,16.99
49.99,0,1,Low Tide Media,0,17561,Women's Shoes,ZO0370703707,49.99,0,25.99,sold_product_572559_17561,0,2016-12-17T09:12:58+00:00,High heeled sandals - white,49.99,49.99,49.99
74.99,0,1,Angeldale,0,20812,Women's Shoes,ZO0675406754,74.99,0,38.99,sold_product_578838_20812,0,2016-12-22T03:33:07+00:00,Boots - cognac,74.99,74.99,74.99
21.99,0,1,Elitelligence,0,17360,Men's Clothing,ZO0585105851,21.99,0,11.65,sold_product_579161_17360,0,2016-12-22T09:05:46+00:00,Sweatshirt - mottled light grey/dark blue,21.99,21.99,21.99
10.99,0,1,Elitelligence,0,11950,Men's Clothing,ZO0547205472,10.99,0,5.39,sold_product_562553_11950,0,2016-12-09T23:29:46+00:00,Seratonin - Long sleeved top - dark blue,10.99,10.99,10.99
13.99,0,1,Angeldale,0,18311,Women's Accessories,ZO0695606956,13.99,0,7.27,sold_product_555562_18311,0,2016-12-04T20:19:41+00:00,Belt - black,13.99,13.99,13.99
16.99,0,1,Pyramidustries active,0,11192,Women's Clothing,ZO0217502175,16.99,0,8.83,sold_product_555562_11192,0,2016-12-04T20:19:41+00:00,Long sleeved top - mint multicolor,16.99,16.99,16.99
41.99,0,1,Tigress Enterprises,0,21540,Women's Shoes,ZO0020900209,41.99,0,19.32,sold_product_572246_21540,0,2016-12-17T03:51:50+00:00,Ankle boots - cognac,41.99,41.99,41.99
10.99,0,1,Spherecords,0,21438,Women's Clothing,ZO0641006410,10.99,0,5.71,sold_product_568182_21438,0,2016-12-14T04:04:48+00:00,Long sleeved top - light grey multicolor,10.99,10.99,10.99
32.99,0,1,Low Tide Media,0,14986,Men's Clothing,ZO0418404184,32.99,0,17.15,sold_product_582304_14986,0,2016-12-24T15:53:17+00:00,Shirt - light blue,32.99,32.99,32.99
49.99,0,1,Microlutions,0,2137,Men's Shoes,ZO0107501075,49.99,0,26.99,sold_product_556067_2137,0,2016-12-05T05:22:34+00:00,Trainers - black,49.99,49.99,49.99
59.99,0,1,Low Tide Media,0,11746,Men's Shoes,ZO0386803868,59.99,0,29.4,sold_product_582571_11746,0,2016-12-24T20:42:43+00:00,Lace-ups - cognac,59.99,59.99,59.99
24.99,0,1,Elitelligence,0,14851,Men's Clothing,ZO0593605936,24.99,0,11.75,sold_product_552161_14851,0,2016-12-02T07:27:50+00:00,Sweatshirt - black,24.99,24.99,24.99
13.99,0,1,Pyramidustries,0,14913,Women's Accessories,ZO0209502095,13.99,0,7.55,sold_product_552737_14913,0,2016-12-02T17:36:58+00:00,Across body bag - rose,13.99,13.99,13.99
32.99,0,1,Tigress Enterprises Curvy,0,21210,Women's Clothing,ZO0102101021,32.99,0,17.81,sold_product_552737_21210,0,2016-12-02T17:36:58+00:00,Pleated skirt - peacoat,32.99,32.99,32.99
28.99,0,1,Tigress Enterprises,0,18085,Women's Clothing,ZO0073900739,28.99,0,13.92,sold_product_732409_18085,0,2016-12-29T05:19:41+00:00,Cardigan - black/offwhite,28.99,28.99,28.99
16.99,0,1,Champion Arts,0,11934,Women's Clothing,ZO0489904899,16.99,0,8.83,sold_product_552775_11934,0,2016-12-02T18:14:24+00:00,Jersey dress - black,16.99,16.99,16.99
13.99,0,1,Pyramidustries,0,17598,Women's Clothing,ZO0161501615,13.99,0,7.27,sold_product_552817_17598,0,2016-12-02T19:29:17+00:00,Vest - black,13.99,13.99,13.99
28.99,0,1,Oceanavigations,0,16293,Women's Accessories,ZO0302503025,28.99,0,15.07,sold_product_552817_16293,0,2016-12-02T19:29:17+00:00,Watch - rose gold-coloured,28.99,28.99,28.99
10.99,0,1,Oceanavigations,0,16081,Men's Clothing,ZO0277202772,10.99,0,5.6,sold_product_552881_16081,0,2016-12-02T20:36:58+00:00,Bow tie - bordeaux,10.99,10.99,10.99
10.99,0,1,Champion Arts,0,16994,Women's Clothing,ZO0494404944,10.99,0,5.6,sold_product_552463_16994,0,2016-12-02T12:51:50+00:00,Print T-shirt - black,10.99,10.99,10.99
25.99,0,1,Pyramidustries,0,21536,Women's Clothing,ZO0176501765,25.99,0,14.29,sold_product_552463_21536,0,2016-12-02T12:51:50+00:00,Jumper - red/black,25.99,25.99,25.99
26.99,0,1,Elitelligence,0,21583,Men's Clothing,ZO0578205782,26.99,0,14.57,sold_product_574323_21583,0,2016-12-18T17:03:50+00:00,Jumper - multicoloured,26.99,26.99,26.99
10.99,0,1,Elitelligence,0,23771,Men's Clothing,ZO0567505675,10.99,0,5.5,sold_product_565560_23771,0,2016-12-12T04:07:41+00:00,Basic T-shirt - Medium Slate Blue,10.99,10.99,10.99
18.99,0,1,Pyramidustries,0,11194,Women's Shoes,ZO0135901359,18.99,0,9.68,sold_product_574359_11194,0,2016-12-18T17:55:41+00:00,Espadrilles - blue,18.99,18.99,18.99
25.99,0,1,Spherecords,0,25153,Women's Clothing,ZO0654106541,25.99,0,13.77,sold_product_574359_25153,0,2016-12-18T17:55:41+00:00,Cardigan - black,25.99,25.99,25.99
154.99,0,1,,0,12834,Men's Shoes,ZO0481804818,154.99,0,79.04,sold_product_558658_12834,0,2016-12-07T01:55:12+00:00,Smart lace-ups - cognac,154.99,154.99,154.99
13.99,0,1,Spritechnologies,0,15767,Men's Clothing,ZO0631006310,13.99,0,7.27,sold_product_582927_15767,0,2016-12-25T03:01:26+00:00,Base layer - dark grey,13.99,13.99,13.99
24.99,0,1,Oceanavigations,0,15109,Men's Accessories,ZO0308403084,24.99,0,12.25,sold_product_721777_15109,0,2016-12-29T17:44:10+00:00,Gloves - black,24.99,24.99,24.99
64.99,0,1,Spritechnologies,0,11231,Men's Clothing,ZO0623506235,64.99,0,31.85,sold_product_570087_11231,0,2016-12-15T13:03:22+00:00,Winter jacket - navy blazer,64.99,64.99,64.99
32.99,0,1,Tigress Enterprises MAMA,0,19895,Women's Clothing,ZO0229002290,32.99,0,17.15,sold_product_591299_19895,0,2016-12-31T09:08:38+00:00,Summer dress - black/offwhite,32.99,32.99,32.99
84.99,0,1,Angeldale,0,5787,Women's Shoes,ZO0674406744,84.99,0,44.19,sold_product_591299_5787,0,2016-12-31T09:08:38+00:00,Ankle boots - black,84.99,84.99,84.99
24.99,0,1,Elitelligence,0,19496,Men's Clothing,ZO0529905299,24.99,0,12.74,sold_product_591133_19496,0,2016-12-31T06:23:02+00:00,Tracksuit bottoms - mottled grey,24.99,24.99,24.99
28.99,0,1,Oceanavigations,0,23703,Men's Clothing,ZO0299402994,28.99,0,13.92,sold_product_591175_23703,0,2016-12-31T07:04:48+00:00,Sweatshirt - grey multicolor,28.99,28.99,28.99
64.99,0,1,Low Tide Media,0,11555,Men's Clothing,ZO0433504335,64.99,0,31.85,sold_product_585142_11555,0,2016-12-26T17:55:41+00:00,Short coat - dark blue,64.99,64.99,64.99
32.99,0,1,Gnomehouse,0,20525,Women's Clothing,ZO0351903519,32.99,0,17.15,sold_product_731007_20525,0,2016-12-01T01:53:46+00:00,Jumper - Pale Violet Red,32.99,32.99,32.99
32.99,0,1,Tigress Enterprises,0,22226,Women's Clothing,ZO0044500445,32.99,0,15.51,sold_product_588374_22226,0,2016-12-29T04:14:53+00:00,Jersey dress - multicolor,32.99,32.99,32.99
25.99,0,1,Tigress Enterprises,0,22684,Women's Shoes,ZO0027500275,25.99,0,12.74,sold_product_731006_22684,0,2016-12-27T07:16:19+00:00,High-top trainers - black,25.99,25.99,25.99
32.99,0,1,Pyramidustries,0,24142,Women's Shoes,ZO0142201422,32.99,0,17.81,sold_product_731006_24142,0,2016-12-27T07:16:19+00:00,Ankle boots - black,32.99,32.99,32.99
16.99,0,1,Pyramidustries active,0,9110,Women's Clothing,ZO0224202242,16.99,0,7.99,sold_product_731006_9110,0,2016-12-27T07:16:19+00:00,Tights - white/blue,16.99,16.99,16.99
79.99,0,1,Angeldale,0,7477,Women's Shoes,ZO0674606746,79.99,0,39.2,sold_product_731006_7477,0,2016-12-27T07:16:19+00:00,Ankle boots - brandy,79.99,79.99,79.99
28.99,0,1,Low Tide Media,0,17466,Men's Clothing,ZO0451704517,28.99,0,13.34,sold_product_591297_17466,0,2016-12-31T09:07:12+00:00,Jumper - multicoloured,28.99,28.99,28.99
24.99,0,1,Elitelligence,0,23930,Men's Clothing,ZO0584905849,24.99,0,13.49,sold_product_552235_23930,0,2016-12-02T08:47:02+00:00,Sweatshirt - grey,24.99,24.99,24.99
26.99,0,1,Elitelligence,0,22326,Men's Clothing,ZO0578405784,26.99,0,13.76,sold_product_579005_22326,0,2016-12-22T06:21:36+00:00,Jumper - dark blue,26.99,26.99,26.99
64.99,20,1,Oceanavigations,0,15964,Women's Clothing,ZO0263002630,51.99,12.998,30.55,sold_product_588533_15964,12.998,2016-12-29T06:59:02+00:00,Dress with Defined Waist,51.992,51.99,64.99
74.99,20,1,Oceanavigations,0,16965,Women's Clothing,ZO0261902619,59.99,14.998,40.49,sold_product_712761_16965,14.998,2016-12-17T21:40:19+00:00,Maxi dress - black,59.992,59.99,74.99
59.99,20,1,Oceanavigations,0,21908,Women's Clothing,ZO0262402624,47.99,11.998,32.39,sold_product_712530_21908,11.998,2016-12-25T11:11:02+00:00,Maxi dress - red,47.992,47.99,59.99
18.99,0,1,Spherecords,0,16043,Women's Clothing,ZO0650206502,18.99,0,9.12,sold_product_579351_16043,0,2016-12-22T12:36:00+00:00,Blouse - dark blue,18.99,18.99,18.99
7.99,0,1,Pyramidustries,0,23503,Women's Clothing,ZO0157801578,7.99,0,3.6,sold_product_587343_23503,0,2016-12-28T10:00:29+00:00,Basic T-shirt - light grey multicolor,7.99,7.99,7.99
24.99,0,1,Pyramidustries,0,12516,Women's Clothing,ZO0175501755,24.99,0,11.75,sold_product_587760_12516,0,2016-12-28T17:38:24+00:00,Jumper - mid grey multicolor,24.99,24.99,24.99
36.99,0,1,Tigress Enterprises Curvy,0,16746,Women's Clothing,ZO0103601036,36.99,0,18.86,sold_product_570442_16746,0,2016-12-15T19:27:50+00:00,Jersey dress - black/bordeaux,36.99,36.99,36.99
59.99,0,1,Pyramidustries,0,19702,Women's Shoes,ZO0138901389,59.99,0,32.99,sold_product_591498_19702,0,2016-12-31T12:24:29+00:00,Platform boots - black,59.99,59.99,59.99
41.99,0,1,Gnomehouse,0,15321,Women's Clothing,ZO0327303273,41.99,0,18.9,sold_product_586640_15321,0,2016-12-27T21:12:58+00:00,Trousers - chocolate truffle,41.99,41.99,41.99
20.99,0,1,Tigress Enterprises MAMA,0,16065,Women's Clothing,ZO0231202312,20.99,0,10.29,sold_product_561381_16065,0,2016-12-09T02:39:50+00:00,Vest - rose/black,20.99,20.99,20.99
32.99,0,1,Tigress Enterprises Curvy,0,20409,Women's Clothing,ZO0106401064,32.99,0,15.84,sold_product_561381_20409,0,2016-12-09T02:39:50+00:00,Cardigan - black/offwhite,32.99,32.99,32.99
28.99,0,1,Elitelligence,0,15032,Men's Clothing,ZO0591105911,28.99,0,13.92,sold_product_561830_15032,0,2016-12-09T10:27:50+00:00,Sweatshirt - mottled grey,28.99,28.99,28.99
49.99,0,1,Low Tide Media,0,17209,Men's Shoes,ZO0388303883,49.99,0,26.49,sold_product_582879_17209,0,2016-12-25T02:22:34+00:00,Casual lace-ups - grey,49.99,49.99,49.99
20.99,0,1,Pyramidustries,0,15403,Women's Clothing,ZO0180101801,20.99,0,10.7,sold_product_561916_15403,0,2016-12-09T12:00:00+00:00,Sweatshirt - dark grey multicolor,20.99,20.99,20.99
13.99,0,1,Pyramidustries,0,11041,Women's Clothing,ZO0157101571,13.99,0,7.27,sold_product_561195_11041,0,2016-12-08T23:49:55+00:00,Basic T-shirt - dark grey multicolor,13.99,13.99,13.99
36.99,0,1,Oceanavigations,0,18446,Men's Clothing,ZO0281102811,36.99,0,17.02,sold_product_722929_18446,0,2016-12-25T11:03:50+00:00,Shirt - dark grey multicolor,36.99,36.99,36.99
10.99,0,1,Elitelligence,0,19731,Men's Clothing,ZO0555705557,10.99,0,5.06,sold_product_557816_19731,0,2016-12-06T12:08:38+00:00,Print T-shirt - white/dark blue,10.99,10.99,10.99
36.99,0,1,Tigress Enterprises,0,21231,Women's Shoes,ZO0014100141,36.99,0,18.13,sold_product_590154_21231,0,2016-12-30T12:24:29+00:00,Over-the-knee boots - black,36.99,36.99,36.99
16.99,0,1,Pyramidustries,0,23547,Women's Accessories,ZO0197101971,16.99,0,8.16,sold_product_589288_23547,0,2016-12-29T21:04:19+00:00,Handbag - gunmetal,16.99,16.99,16.99
