customer_id,sex,customer_age,tenure
11723397,male,26,61
10719359,male,32,75
11620777,male,28,63
12026945,male,31,58
11018749,male,50,71
11456683,male,27,64
11215603,male,27,69
11447177,male,43,65
11346153,male,27,66
10318609,male,35,83
11252591,male,34,68
10185875,female,38,86
8633863,male,35,102
11373761,male,35,66
9779637,male,29,93
11402825,male,32,65
10940223,male,27,72
12140933,male,37,57
9310483,female,29,97
9435041,female,37,96
10492993,male,41,79
8466199,male,31,103
4880897,male,31,114
9771559,male,29,94
1124543,female,52,127
9444113,male,29,96
11217969,male,28,69
9698731,male,33,94
9474451,male,32,96
9938635,male,31,91
9133915,male,37,99
156205,male,50,130
8419915,male,29,103
9958361,female,35,90
9988825,female,28,90
4999099,male,46,114
9281853,female,36,98
10848817,male,56,73
8265005,male,41,104
10158743,male,52,87
9502857,male,34,96
845677,female,37,129
10036817,male,31,89
652925,male,37,130
8446977,male,50,103
8455475,female,32,103
10269665,male,32,84
8023701,female,38,105
4309767,male,37,117
8741357,female,27,101
10329179,male,29,83
8772379,male,29,101
11692391,female,62,62
10307161,male,31,83
9599121,male,41,95
9009399,male,32,99
8482621,male,32,103
9573893,male,58,95
833903,male,36,129
8809381,male,26,101
11467615,male,26,64
4350199,male,32,117
12343471,male,27,55
54215,male,38,131
9166773,male,44,98
4811793,male,33,115
10497907,female,41,79
10488877,female,48,79
9163035,male,35,98
11921455,male,26,59
4713056,female,39,115
10025589,male,30,89
673841,male,46,130
4784591,male,32,115
11420227,male,29,65
10089195,male,28,88
9698465,male,32,94
11448101,female,42,64
4776821,male,34,115
197328,male,34,130
738325,male,38,129
4713429,male,37,115
4987871,male,38,114
870681,male,60,129
11855487,male,36,60
10353385,male,47,82
12512731,male,30,53
5270741,male,30,113
5060349,male,60,114
9869531,male,52,92
863586,male,38,129
8989505,female,31,99
9573095,male,39,95
8895621,male,30,100
9676037,female,58,94
8406699,male,40,103
4306057,male,39,117
4354259,male,42,117
11931269,male,31,59
9603139,male,44,95
824327,male,37,129
1034551,male,40,127
4664065,female,43,115
4654461,male,47,115
10388371,female,37,82
12087985,male,46,58
10185259,male,34,86
5297761,male,35,113
8893661,male,31,100
10413179,male,27,81
10256449,male,28,84
9604903,male,31,95
9646203,male,34,95
12508769,male,34,53
9406999,female,35,97
11659151,male,38,62
9067470,female,43,99
11082827,male,40,70
4967697,male,29,114
9932699,male,33,91
10222121,male,33,85
8420923,male,24,103
9137149,male,30,98
9083712,male,41,99
828499,male,42,129
12051893,male,36,58
10896277,male,31,72
850129,male,31,129
12009739,male,31,59
10153829,male,31,87
10816015,male,31,74
10356857,female,31,82
11467267,female,31,64
10987585,male,31,71
10204439,male,31,86
11957155,male,31,59
11877145,male,31,60
10178105,female,31,86
11535699,female,31,64
10878413,male,31,73
9982735,male,31,90
11406759,male,31,65
9940802,male,31,91
12454463,male,31,53
8033683,male,31,105
8652875,female,31,102
10084753,male,31,88
8542989,male,31,102
11277133,male,31,67
9603349,male,31,95
12295073,male,26,55
10299625,male,34,83
10799621,male,34,74
8430835,male,37,103
9629025,male,38,95
12066439,male,30,58
847791,male,47,129
228823,male,39,130
10887107,male,27,72
11903955,female,37,60
10957429,female,39,72
9951597,female,43,90
5227285,male,50,113
12398939,male,23,54
4241307,female,39,117
8274623,male,32,104
11020233,male,60,71
5284601,male,38,113
8449581,male,36,103
10833109,male,36,73
10644067,female,30,76
1113665,male,44,127
11950421,male,34,59
10973907,male,31,71
11164727,male,27,69
11440499,male,27,65
12257343,male,24,56
11312105,male,41,67
12118015,male,28,57
4733323,male,23,115
10543519,male,31,78
10634659,male,33,76
10302047,male,31,83
8957025,male,29,100
10301809,male,40,83
8075837,female,46,105
11544071,female,28,63
11505529,male,34,64
11315929,male,51,67
363111,male,35,130
11218585,male,34,69
12300729,male,32,55
8495067,male,26,102
9868649,male,34,92
10234385,male,33,85
9689547,male,26,94
8268099,male,31,104
12503715,male,32,53
10710035,male,34,75
11134361,male,46,70
12472285,male,30,53
10460807,female,39,80
11138673,male,31,70
10294851,male,35,83
10822791,female,46,73
810747,male,40,129
4314695,male,36,117
11111177,male,26,70
12149655,female,21,57
4812255,male,50,115
8902151,male,34,100
9528420,male,33,96
10439331,male,30,80
823725,male,37,129
10097927,male,31,88
9896271,male,31,91
10989783,male,31,71
11125737,male,44,70
11642155,male,45,62
10312813,female,29,83
10504235,male,36,79
12507255,female,32,53
5192677,male,25,113
12016165,male,31,58
11627105,female,30,62
11335212,male,27,66
11636989,male,43,62
8943025,male,59,100
8431731,male,27,103
11041849,male,40,71
10566773,male,40,78
4666865,male,47,115
5214545,female,54,113
11849173,male,28,60
11349737,male,29,66
11680235,male,27,62
10033191,male,33,89
11315689,female,31,67
11860023,male,51,60
10473659,male,40,80
9038071,male,35,99
10957399,female,28,72
4777675,female,34,115
8722707,male,42,101
11844357,male,35,60
11170537,female,29,69
8382255,female,44,103
10618181,male,29,77
12085353,male,32,58
11157265,male,28,69
4781833,male,45,115
12113549,male,30,57
12053783,male,28,58
4746357,male,34,115
10810233,male,31,74
11914035,male,35,59
12350821,male,28,55
8912981,male,31,100
10838517,male,33,73
11880057,male,27,60
4307639,male,43,117
10431057,male,42,81
11543287,male,36,63
9105061,male,40,99
8158647,female,47,104
10295635,male,34,83
9708097,male,32,94
4687711,female,45,115
9383955,male,53,97
12510043,male,29,53
544004,male,34,130
11324915,female,37,67
1072589,male,43,127
8763559,male,35,101
9192589,male,33,98
10436545,female,30,81
8636677,male,28,102
9730623,male,47,94
51751,male,48,131
11793817,female,33,61
10464909,female,34,80
9760345,male,32,94
8224615,male,45,104
1110963,male,39,127
9829379,female,33,93
11906293,male,35,60
14309,female,37,131
9447221,male,42,96
815151,male,45,129
857367,male,49,129
5098115,male,35,113
841925,male,50,129
9065791,male,57,99
10323131,male,30,83
9516437,male,45,96
11807285,male,36,60
1111859,male,35,127
11267837,male,31,68
10855817,male,29,73
4850335,male,38,114
814443,male,37,129
11948667,male,26,59
9883979,male,29,92
11228679,male,28,68
8754417,male,30,101
10038973,male,31,89
10567515,male,44,78
4338593,male,37,117
10725239,male,30,75
12299665,male,30,55
9597273,female,40,95
8272271,male,32,104
10222135,female,38,85
9262547,female,29,98
11922995,male,27,59
10932453,male,31,72
5071283,male,37,113
10592253,male,33,77
4370374,male,40,117
4248335,female,32,117
10311371,male,37,83
4789561,male,33,115
8966643,male,36,99
27083,female,34,131
4352145,male,41,117
10268629,female,43,84
4876081,male,31,114
438333,male,51,130
12318089,female,38,55
1116549,male,41,127
9277779,male,44,98
8182587,male,37,104
9593227,female,32,95
5175471,male,38,113
5151979,male,42,113
180075,male,58,130
4377135,male,33,117
842779,male,43,129
8288945,male,44,104
9099335,male,37,99
9727431,male,50,94
4672283,male,35,115
9153417,male,37,98
1108653,male,42,127
7936579,male,29,105
9682253,male,31,94
9396072,male,29,97
9162636,female,29,98
10167227,male,33,86
330575,male,46,130
8897945,male,39,100
11312637,male,33,67
10563510,male,39,78
12064157,male,28,58
8267021,male,32,104
11300933,male,27,67
10701145,male,42,75
8264277,male,32,104
10069871,male,29,88
8223397,male,42,104
10982223,male,37,71
8708777,male,33,101
5068161,male,29,114
9745967,male,42,94
8014867,male,29,105
9882733,male,25,92
8582973,male,32,102
9528071,male,32,96
8393181,male,44,103
4234629,female,28,117
10365411,male,30,82
8915109,male,41,100
4349793,male,42,117
8643434,male,22,102
8033991,male,59,105
10730335,male,31,75
11595815,male,31,63
11894724,male,31,60
10895759,male,31,72
11116973,male,31,70
12166091,male,31,57
12458677,male,31,53
12299312,male,31,55
12032811,male,31,58
10902661,male,31,72
8520169,male,31,102
11161238,male,31,69
10390919,male,31,81
12468225,male,31,53
12047833,male,31,58
10257631,male,36,84
9557611,male,31,95
11859127,female,36,60
10133837,male,28,87
11279826,male,24,67
10390051,male,44,81
8397403,male,43,103
11990153,male,27,59
11477949,male,26,64
11757137,male,30,61
11697203,male,32,62
11255097,male,33,68
9501065,male,42,96
11518563,male,35,64
11407697,male,28,65
880061,male,49,129
12494055,male,23,53
10103359,male,30,88
11354707,male,33,66
10463691,male,27,80
11978617,female,28,59
12141255,male,34,57
5049429,male,34,114
9214107,male,36,98
11538303,female,28,63
9854845,male,31,92
10500749,male,28,79
10892945,male,42,72
11051327,male,34,70
11995319,male,35,59
10560991,female,39,78
11186413,male,28,69
10574389,male,46,77
627823,male,38,130
11875297,male,35,60
8843303,male,53,100
9846389,male,44,92
10509709,male,33,79
11956469,female,44,59
5045607,male,48,114
11645487,male,58,62
8592843,male,31,102
311689,male,35,130
10429713,male,28,81
11762149,male,30,61
12213523,male,30,56
4268383,female,38,117
10455599,male,33,80
4751817,male,25,115
10723867,male,26,75
11807873,male,28,60
11576187,male,32,63
4885965,male,34,114
12456689,male,23,53
9751637,male,29,94
1043455,female,34,127
10887331,male,28,72
11115895,female,39,70
8954673,male,31,100
10934175,male,27,72
4687599,female,12,115
11217899,male,32,69
11766573,male,26,61
1115289,male,44,127
10762493,male,37,74
12132687,male,29,57
10065027,male,26,88
11726169,female,43,61
11372585,male,27,66
11228609,male,27,68
1130605,male,47,127
4977609,male,25,114
10727787,male,33,75
10201597,male,32,86
10331909,male,37,83
1053269,female,44,127
9574481,male,42,95
9189999,male,35,98
9218909,male,32,98
12091051,male,29,58
10268783,female,48,84
12032433,male,28,58
9604679,female,31,95
9951991,male,25,90
12132253,male,50,57
10610719,female,28,77
1077979,male,33,127
9973845,female,36,90
9520035,male,44,96
9312905,male,52,97
10063557,female,47,88
4328569,male,45,117
11915337,male,30,59
9995433,male,35,89
12385933,female,36,54
10138541,male,40,87
239057,female,52,130
11043403,female,41,71
12214545,female,50,56
4985519,male,35,114
11281459,male,24,67
8228815,male,52,104
8638105,male,41,102
11197277,male,27,69
12234411,male,34,56
10157805,male,26,87
8944915,female,50,100
4927195,male,31,114
9573207,male,29,95
10543729,male,42,78
9595691,male,39,95
11002453,male,39,71
10773427,female,29,74
9337503,male,32,97
9031379,male,37,99
8556331,male,36,102
10629563,male,29,76
10171889,male,37,86
10047415,male,36,89
840077,male,42,129
12305279,female,39,55
10441963,male,26,80
4628295,female,48,115
8403199,female,31,103
12373407,male,40,54
11103057,female,40,70
8502095,male,29,102
9041109,male,36,99
12434275,male,29,53
10292135,male,57,84
4162053,male,35,117
10357459,male,28,82
10570847,female,40,77
5076967,male,37,113
9188487,male,27,98
12307365,male,49,55
9562959,male,44,95
9663143,male,37,95
4317285,male,35,117
10978989,male,31,71
4697511,male,35,115
10820677,female,33,73
4859423,female,44,114
11205607,male,30,69
8266293,female,42,104
4185895,male,30,117
1121057,male,41,127
8040599,male,36,105
12300855,male,28,55
8813609,male,30,101
9964045,male,47,90
568631,male,36,130
8209887,male,42,104
10566913,male,43,78
9405011,female,48,97
221515,male,35,130
824621,female,44,129
4290349,male,41,117
9587011,male,54,95
10893052,male,27,72
9056075,male,46,99
8671523,female,39,102
11052937,male,38,70
5057339,male,34,114
10776899,male,27,74
4626265,female,42,115
12451789,male,33,53
10938165,male,33,72
12482519,male,30,53
10004911,male,50,89
9755249,male,30,94
8896021,female,40,100
8909705,male,44,100
10841089,male,33,73
12503477,male,62,53
10485937,female,38,79
871605,male,47,129
8877869,male,35,100
11089239,male,30,70
12488623,male,35,53
9265193,male,29,98
9859983,male,43,92
569807,male,34,130
11112619,male,33,70
8582399,male,34,102
8759723,male,33,101
10700571,male,45,75
8915683,male,48,100
11370037,female,29,66
4688355,male,42,115
10265773,male,30,84
10179883,male,30,86
5084317,male,43,113
4198411,male,41,117
8591653,male,33,102
4958597,female,39,114
10284631,female,30,84
8523809,male,53,102
5083477,female,41,113
5255845,male,41,113
4638459,male,30,115
8978235,female,32,99
4843335,male,35,114
7868917,male,42,105
9149595,male,41,98
5025769,male,43,114
9129477,male,30,99
9261441,male,42,98
10341135,male,32,83
9316223,male,32,97
8751757,male,43,101
10898671,male,41,72
10489227,female,51,79
9410135,male,30,97
4737691,male,48,115
10109183,male,24,88
4317747,female,32,117
136493,male,33,130
10386733,female,41,82
12486971,male,31,53
11951919,male,31,59
10864315,male,31,73
11547200,male,31,63
10241903,male,31,85
10710959,female,31,75
11449655,female,31,64
12184321,male,31,57
12241523,male,31,56
10941329,male,31,72
12170949,male,31,57
9464735,male,31,96
11168059,male,31,69
10495513,female,31,79
8522675,male,31,102
12259709,male,31,56
1054753,male,31,127
1054235,male,31,127
11275929,male,31,67
8885975,male,29,100
8257526,male,31,104
4741653,male,43,115
11813823,male,34,60
10135545,male,44,87
10729330,male,28,75
11994843,male,27,59
10689021,male,30,75
11274851,male,37,68
842681,male,43,129
407099,male,39,130
8966195,male,51,99
754663,male,51,129
163163,male,47,130
4245437,male,44,117
10887625,female,32,72
824747,male,49,129
28749,male,36,131
11252871,male,35,68
10582775,female,47,77
12245219,male,25,56
5119765,male,34,113
12086445,male,27,58
11619699,male,28,63
12270181,male,35,56
11410273,male,29,65
12136131,male,33,57
12381201,male,27,54
5277363,UKNOWN,35,113
8916481,male,29,100
11376617,male,27,66
9344853,male,39,97
10027465,female,48,89
11274263,male,31,68
11943337,male,28,59
11999407,male,31,59
8232721,male,41,104
815381,male,44,129
10212797,male,31,86
8651377,male,44,102
7958419,male,35,105
12057521,male,53,58
1109983,male,42,127
11117813,female,46,70
11673613,male,45,62
11772299,male,29,61
813435,male,36,129
11514027,male,30,64
10737968,male,30,75
9936745,female,37,91
11729921,female,35,61
11683091,male,40,62
8936123,female,38,100
9514127,male,31,96
9702119,male,39,94
12183976,male,26,57
1102871,male,36,127
7906129,male,35,105
11944317,male,32,59
12144517,male,42,57
10842223,male,28,73
857353,male,40,129
11540837,male,53,63
4297294,male,32,117
12195001,male,27,57
11431679,male,28,65
12223127,male,29,56
4257099,male,28,117
9450371,male,29,96
10852751,female,41,73
4706121,male,40,115
11752181,male,25,61
12154695,male,51,57
8293061,male,30,104
11104920,male,25,70
11236141,male,34,68
4949497,male,30,114
11144259,female,26,69
10342647,male,29,82
12273779,male,33,56
7995169,female,33,105
9898007,male,38,91
11592371,male,31,63
9550121,male,36,95
9801295,female,29,93
10868151,male,41,73
10184839,male,31,86
8007315,male,34,105
12098961,male,29,58
10849335,male,45,73
10279101,male,34,84
832601,male,40,129
11682895,female,35,62
812329,male,42,129
8463049,male,30,103
11700381,male,46,62
877107,male,31,129
10951493,male,36,72
9505923,male,35,96
10017189,female,53,89
10861176,female,68,73
8330721,male,34,103
9816877,male,29,93
10641351,male,40,76
10355681,male,33,82
9580389,male,30,95
1133937,male,20,127
1079771,male,45,127
12157215,male,26,57
10612847,male,35,77
12109993,male,29,57
5080859,male,24,113
1062761,male,37,127
1123325,male,47,127
78883,male,47,131
8512917,male,35,102
11058313,male,31,70
376313,male,35,130
1074201,male,42,127
11605755,male,32,63
10789849,male,27,74
10745357,male,28,74
1070601,male,48,127
5245219,male,49,113
1061449,male,28,127
12155731,male,41,57
11599413,male,27,63
1132103,male,34,127
11389637,male,34,65
9879205,male,35,92
4627035,male,40,115
1088017,male,38,127
11500895,female,39,64
9302640,male,32,97
9977541,male,37,90
9462715,male,31,96
4946473,male,34,114
5214307,male,38,113
9874851,male,28,92
8355109,female,42,103
12492207,female,36,53
32515,male,38,131
5123307,male,37,113
8034019,male,43,105
4786033,male,39,115
11188835,male,25,69
606641,male,37,130
9115435,male,32,99
5102573,male,30,113
8208291,male,41,104
10915745,female,29,72
9929787,male,35,91
11950561,male,30,59
5147079,female,48,113
9031812,male,38,99
9889719,female,32,91
10322039,female,45,83
5161723,male,27,113
1086519,male,36,127
11084717,female,38,70
10031847,male,47,89
8161347,male,48,104
541289,male,38,130
4753273,female,45,115
9418661,male,39,97
10903921,male,32,72
10059189,male,33,88
1095391,male,39,127
9110955,male,27,99
4998035,male,49,114
4828621,female,45,114
8655689,male,34,102
11221091,male,32,68
11766853,male,35,61
9723287,male,30,94
5107305,male,34,113
5144559,male,40,113
4839695,male,28,114
10272899,male,32,84
10071593,male,30,88
10249281,male,44,85
9266915,male,25,98
9493743,female,31,96
10497529,male,30,79
8481907,male,33,103
9225489,male,31,98
9574019,male,47,95
8332093,male,29,103
11173617,male,34,69
4714899,male,38,115
9434721,male,29,96
9531879,male,31,96
8818243,male,36,101
12286001,male,39,56
10825619,male,34,73
10930353,male,26,72
5091289,female,30,113
9162321,male,27,98
11241643,female,34,68
10068249,female,29,88
9901481,female,36,91
10361771,male,41,82
12153001,male,31,57
12366404,male,31,54
12480279,male,31,53
10969679,male,31,71
12053713,male,31,58
8999585,male,31,99
12360005,male,31,54
10835685,female,31,73
10495765,male,31,79
10812753,male,31,74
9153949,male,31,98
8852459,male,31,100
5102335,male,40,113
10651263,male,27,76
12461869,female,24,53
10646307,male,29,76
12253689,male,31,56
832041,male,50,129
10047345,male,32,89
10600905,male,33,77
12137797,male,34,57
10612357,male,37,77
105749,male,42,130
4644353,male,42,115
827505,male,50,129
9857427,male,36,92
12514915,male,30,53
8212099,male,24,104
12388873,male,25,54
11867625,male,27,60
4792613,male,44,115
10754639,male,35,74
12177809,male,31,57
10645201,male,28,76
10445225,male,39,80
11657177,male,45,62
10003735,female,44,89
11710307,male,46,62
827309,male,43,129
10509303,male,36,79
7901999,male,37,105
10629143,male,31,76
12337045,male,34,55
10065587,male,41,88
12183731,male,43,57
9819453,male,29,93
11193189,male,44,69
7991879,male,31,105
12471534,male,36,53
8854741,male,37,100
11036991,male,34,71
12086767,male,34,58
9894087,female,37,91
10219671,male,34,85
12484087,male,40,53
11789043,male,27,61
11070787,male,32,70
11192591,male,33,69
4677309,male,41,115
8421413,male,28,103
12191823,male,31,57
10155747,male,36,87
8853495,male,37,100
11582347,male,45,63
10331097,male,30,83
11747373,male,30,61
11942637,male,28,59
4925725,male,34,114
11349667,male,34,66
11303565,male,34,67
12022045,male,31,58
8101100,male,28,105
11723831,male,27,61
11341225,male,30,66
11374334,male,28,66
11889335,male,30,60
10544065,male,31,78
4318811,male,43,117
11344487,male,28,66
4761939,male,34,115
5159819,male,39,113
10727303,male,36,75
11437727,male,29,65
12076197,male,35,58
15155,male,42,131
11578945,female,35,63
10851295,male,44,73
10605287,male,37,77
11156159,male,31,69
8139705,male,41,104
10771999,male,27,74
11184705,male,27,69
1115205,male,36,127
1037365,male,34,127
4729333,male,46,115
9347485,female,51,97
5208623,female,42,113
11638011,male,35,62
436219,male,41,130
11255041,male,38,68
12191305,male,31,57
11341085,female,38,66
9357411,male,35,97
11342429,male,35,66
11684603,male,36,62
10463285,male,30,80
9451323,male,41,96
4158273,male,12,117
4189507,male,37,117
5273401,female,40,113
12390847,male,29,54
11881457,male,27,60
12308681,male,29,55
10907365,male,30,72
4686199,male,37,115
11885517,male,31,60
11939767,male,46,59
10929751,male,31,72
11616423,male,38,63
11342807,male,35,66
11177180,male,27,69
11821173,female,40,60
11263259,male,33,68
11699135,female,28,62
10963449,male,28,72
11197515,male,41,69
11964099,male,36,59
10718603,male,40,75
10321523,male,31,83
9873913,male,28,92
4809301,male,58,115
487249,male,45,130
11543175,male,38,63
5148465,female,31,113
5121193,male,33,113
11705603,male,47,62
848169,male,37,129
10451959,female,56,80
10538003,male,32,78
8639295,male,32,102
9640001,male,27,95
9160683,female,44,98
397705,male,38,130
9039275,female,45,99
11310775,male,31,67
10397989,male,36,81
819245,female,49,129
860981,male,45,129
10896207,male,41,72
9643781,female,37,95
8887935,male,27,100
8300327,male,33,104
10178035,male,43,86
4268467,male,31,117
5123881,male,42,113
12309983,male,31,55
11031349,male,32,71
8998759,male,49,99
10628765,male,27,76
9261637,male,35,98
5066075,male,34,114
11519641,male,42,64
10159667,male,39,87
8073261,male,55,105
5048659,male,27,114
9281279,male,38,98
8496592,female,32,102
9144219,male,45,98
10626259,male,36,76
5307029,male,36,113
5280597,female,40,113
10784753,male,40,74
814233,male,39,129
4160345,male,45,117
9312443,male,25,97
8166165,male,45,104
1097845,male,35,127
4861759,male,30,114
9259593,female,31,98
10126599,male,40,87
1090061,female,75,127
10960649,male,30,72
11524975,male,32,64
11148683,male,25,69
9009161,male,27,99
10300085,female,35,83
4798885,male,35,115
5103651,male,50,113
847903,male,39,129
1036707,male,44,127
8895719,female,31,100
11270742,male,33,68
9072693,female,46,99
5026605,male,40,114
4943953,male,44,114
12034085,male,34,58
4781889,male,50,115
10028641,male,34,89
7890617,male,30,105
818013,male,34,129
4866225,male,30,114
69055,male,43,131
10175109,male,35,86
5221615,female,51,113
4772663,male,34,115
1115779,male,50,127
10008131,male,41,89
8469755,male,31,103
5004783,male,51,114
11866393,female,28,60
11506719,female,37,64
10183775,female,55,86
9625483,male,43,95
11380677,male,43,66
11219971,male,41,68
4302809,female,53,117
240191,male,47,130
11341057,male,28,66
8285725,male,41,104
5061483,female,28,114
8502235,male,38,102
10192413,male,32,86
10284253,male,37,84
8486037,female,61,103
8926225,male,31,100
9077000,male,51,99
10599085,male,35,77
10988523,male,29,71
10193841,male,30,86
12031383,male,26,58
9518817,male,40,96
12454071,male,23,53
10607261,female,56,77
10929443,male,28,72
9661337,male,38,95
9198469,male,27,98
4331355,male,33,117
9144527,male,35,98
4694627,male,40,115
12500957,male,26,53
11970931,female,37,59
8083243,male,41,105
9900177,female,33,91
11478915,male,31,64
12239591,male,31,56
12053881,male,31,58
11889535,male,31,60
12311824,female,31,55
10475367,male,31,80
11114425,female,31,70
11371955,male,31,66
11781693,male,31,61
11428767,male,31,65
11601009,female,31,63
12099801,male,31,58
1046507,male,31,127
8947323,female,31,100
1096627,male,31,127
8601985,male,31,102
9920995,male,31,91
12151027,male,34,57
11398877,male,29,65
11704007,female,29,62
10765909,male,32,74
11604117,male,32,63
10484145,male,35,79
11399507,male,31,65
12337885,female,28,55
120085,male,39,130
10172519,male,45,86
8754431,male,36,101
12410755,male,35,54
11066727,male,51,70
12478655,male,41,53
10902087,male,31,72
11569257,male,31,63
10933643,male,35,72
11860583,male,33,60
5122789,female,40,113
12074461,male,40,58
11515371,male,30,64
11759489,male,27,61
10673145,male,30,76
10679865,male,31,75
11751467,male,42,61
10337215,male,29,83
11466287,male,29,64
11629835,male,42,62
10359965,male,54,82
253421,male,47,130
11178783,male,32,69
8937635,male,50,100
568001,male,38,130
11343073,male,29,66
10158617,male,33,87
11875143,male,35,60
8872045,male,39,100
9976813,male,35,90
11346069,male,35,66
12082595,male,29,58
10566059,male,28,78
11270945,male,34,68
205625,male,47,130
8747585,male,29,101
11013639,male,35,71
11160947,female,29,69
11850769,female,26,60
8506421,male,36,102
11939291,male,53,59
596337,female,45,130
10729355,male,30,75
7934479,female,42,105
5314589,male,34,113
10753015,male,51,74
11376781,male,29,66
1049811,female,41,127
11272471,male,58,68
12103847,male,40,58
11475415,male,35,64
10520069,female,28,79
11437111,male,26,65
10443055,male,35,80
10877531,male,36,73
8534673,male,30,102
11024181,male,50,71
10363367,male,40,82
12498339,female,34,53
11688685,female,34,62
11009159,male,33,71
11338019,male,27,66
12418791,male,44,54
10905909,male,42,72
11403847,male,28,65
10579541,male,25,77
1116577,female,38,127
12467987,male,31,53
8899821,male,29,100
10456411,male,19,80
539273,male,35,130
11512742,male,29,64
8959629,male,41,99
308021,male,39,130
12078983,male,29,58
11346909,male,34,66
8530809,male,35,102
11008501,male,30,71
11667103,male,34,62
11241587,female,44,68
11514713,male,28,64
12104575,male,26,58
10952165,male,29,72
11945899,male,27,59
4326245,male,33,117
10165841,male,32,87
866173,female,48,129
8962923,male,31,99
4635505,male,31,115
4255645,male,35,117
12474917,male,30,53
9986879,male,32,90
12165321,male,33,57
12079683,male,35,58
11106753,male,31,70
11322003,female,55,67
11493951,male,26,64
7917189,male,31,105
10804171,male,28,74
5068105,female,31,114
12151755,male,27,57
12332201,male,32,55
8248401,male,43,104
10596439,male,29,77
5187903,male,45,113
12089903,female,32,58
10919181,male,29,72
62867,male,38,131
11739063,male,36,61
10135055,female,27,87
9209977,male,30,98
11609507,male,31,63
11859691,male,33,60
9451687,male,34,96
9074051,male,41,99
4293793,male,28,117
11770437,male,43,61
8748565,male,39,101
11085249,female,51,70
310807,male,38,130
10367623,male,45,82
4747393,male,43,115
8451807,male,30,103
10351789,male,28,82
8829205,male,27,100
10230269,male,28,85
8456959,male,34,103
9831835,male,47,93
8552523,male,29,102
9273075,male,25,98
811943,male,45,129
10127145,male,32,87
8635655,male,38,102
514465,male,57,130
11809889,female,25,60
11421137,male,29,65
4249682,female,44,117
10286801,male,35,84
11096253,female,28,70
10323327,male,42,83
10286745,male,36,84
4865623,female,40,114
9239167,male,22,98
11974094,female,42,59
4297419,male,28,117
4303607,male,32,117
4319693,female,76,117
10872715,male,29,73
4268948,male,40,117
4681509,male,37,115
11306253,male,28,67
11465083,male,29,64
9500491,male,41,96
8444233,male,19,103
396291,male,37,130
4678317,male,33,115
8349131,male,41,103
5015381,male,26,114
347515,male,46,130
813687,male,47,129
11694837,male,30,62
9137569,male,36,98
11037173,male,29,71
10851379,male,52,73
5171453,male,35,113
11724363,male,27,61
9047647,male,43,99
9768204,female,29,94
10162299,male,35,87
8652525,male,48,102
12007793,male,32,59
4378241,male,42,117
8220289,male,32,104
8508353,male,36,102
1061879,male,36,127
11163523,male,28,69
1115835,male,42,127
10313177,female,37,83
11094223,female,40,70
10147977,male,33,87
10594465,male,32,77
12128417,male,27,57
11543959,male,33,63
10656191,male,32,76
9042355,male,37,99
11347721,male,40,66
9677311,female,36,94
4321485,male,29,117
4817491,male,29,114
202713,male,51,130
1046843,male,41,127
831523,male,30,129
11758915,female,25,61
9299395,male,33,97
5209491,male,29,113
4729501,male,46,115
11395839,male,30,65
4326259,male,45,117
11901155,male,31,60
8112489,male,27,105
11092515,female,36,70
10727983,male,39,75
92001,male,43,131
8981651,male,35,99
8596833,female,43,102
7871577,male,31,105
11420925,female,27,65
11311391,male,33,67
9854159,male,36,92
8249437,male,59,104
8705327,male,28,101
7946981,male,35,105
11581129,male,30,63
4695593,male,31,115
10446051,male,32,80
4707045,female,36,115
11614981,male,32,63
9018709,male,29,99
4716313,male,37,115
5112863,male,32,113
5245429,male,31,113
12169941,male,30,57
5118855,female,43,113
10637487,male,46,76
11740505,male,30,61
10386803,male,38,82
9089549,male,31,99
12380347,male,31,54
12303263,male,31,55
8032353,male,31,105
11283461,male,31,67
11297727,male,31,67
10458343,female,31,80
10364123,male,31,82
10349983,male,31,82
10544877,male,31,78
8169259,female,31,104
8059037,female,31,105
11014241,female,31,71
10103303,female,31,88
10130939,male,31,87
11548747,female,31,63
4182409,female,31,117
8556807,female,31,102
8278319,female,31,104
11669049,male,50,62
10787287,male,32,74
12384043,male,28,54
11163174,male,29,69
11140031,male,34,70
10677569,male,28,76
10549497,male,31,78
11305511,male,48,67
12071493,female,31,58
264159,male,36,130
12185117,male,47,57
546707,male,53,130
10349871,female,32,82
1068445,male,37,127
11434605,male,28,65
10631929,male,32,76
4935287,male,41,114
10148260,male,40,87
10554033,male,28,78
11255601,male,27,68
10979339,male,29,71
10599701,male,28,77
11003237,male,31,71
9787477,male,29,93
11927321,male,32,59
9584897,male,35,95
11213797,male,46,69
10066035,male,35,88
29841,male,49,131
12504079,male,28,53
11462717,male,30,64
1127539,male,35,127
12124973,male,29,57
9700145,male,32,94
4270382,male,12,117
12486075,male,29,53
837501,male,37,129
796761,male,42,129
11208379,male,31,69
10861515,male,32,73
10871476,male,28,73
10522827,male,34,79
10188241,male,29,86
5250553,male,31,113
10026968,male,32,89
10504361,male,26,79
11313225,male,26,67
5151405,male,28,113
5198296,male,44,113
11002831,male,33,71
9583273,male,33,95
9429413,male,34,96
11175087,female,52,69
11296887,male,32,67
10122763,male,36,87
11475989,female,49,64
12059467,male,27,58
12504358,male,29,53
9293067,female,43,98
10937199,male,25,72
8489859,female,30,102
10208653,male,55,86
9936045,female,46,91
12309451,male,36,55
