customer_id,sex,customer_age,tenure
4261215,Male,35.0,117
5289711,Female,51.0,113
10349003,Male,33.0,82
10520055,Male,29.0,79
10476431,Male,31.0,80
11820669,Male,42.0,60
11450439,Female,29.0,64
8005515,Male,42.0,105
10777711,Male,31.0,74
9748795,Male,28.0,94
11415285,Male,32.0,65
12481427,Male,24.0,53
10319519,Male,30.0,83
184499,Male,49.0,130
10066617,Female,43.0,88
11534397,Male,32.0,64
10335563,Male,41.0,83
12475687,Male,21.0,53
11349051,Male,34.0,66
4645557,Female,43.0,115
4770157,Male,48.0,115
12420933,Male,26.0,54
12209309,Female,32.0,56
1030589,Male,45.0,127
12304341,Male,29.0,55
11454345,Male,32.0,64
12002799,Male,28.0,59
9428279,Female,29.0,96
12117483,Male,32.0,57
9598505,Male,31.0,95
9149329,Male,35.0,98
11899937,Male,34.0,60
1131221,Male,34.0,127
11287969,Male,34.0,67
4633139,Male,12.0,115
11368749,Male,32.0,66
11000507,Male,34.0,71
12275613,Female,123.0,56
9620723,Female,30.0,95
11368007,Female,32.0,66
10987025,Male,29.0,71
10520265,Male,33.0,79
10298183,Male,53.0,83
10922009,Male,30.0,72
9644803,Male,60.0,95
9273439,Male,27.0,98
8806427,Male,35.0,101
11481813,Female,36.0,64
11709971,Male,30.0,62
10861725,Male,59.0,73
12055169,Male,29.0,58
12038607,Male,26.0,58
597695,Male,40.0,130
9575274,Male,33.0,95
11159337,Female,39.0,69
9939951,Male,36.0,91
11255741,Male,37.0,68
11852813,Male,26.0,60
5063499,Female,37.0,114
9775087,Male,30.0,94
1044211,Male,41.0,127
10452799,Male,91.0,80
12365171,Male,41.0,54
11604341,Male,31.0,63
12121193,Male,31.0,57
10376541,Male,30.0,82
11215883,Male,38.0,69
10356759,Male,32.0,82
11817232,Female,28.0,60
10847277,Male,35.0,73
9881963,Female,39.0,92
1071091,Male,44.0,127
11374489,Male,40.0,66
11258443,Male,35.0,68
10709797,Male,34.0,75
11131211,Male,27.0,70
12341497,Male,25.0,55
10103863,Male,27.0,88
10764943,Male,24.0,74
104251,Female,40.0,130
10878063,Male,37.0,73
12220161,Male,32.0,56
8776929,Female,36.0,101
8580551,Male,68.0,102
11351669,Male,50.0,66
11230163,Male,28.0,68
11072047,Male,40.0,70
11126437,Male,44.0,70
12005973,Male,26.0,59
10417505,Male,37.0,81
8526987,Male,37.0,102
12292945,Male,32.0,55
11561403,Male,33.0,63
12192705,Male,29.0,57
8470637,Male,31.0,103
11753049,Female,30.0,61
11626307,Male,32.0,62
8658307,Male,25.0,102
9994747,Female,23.0,89
4254677,Female,35.0,117
4980759,Male,52.0,114
9877819,Male,31.0,92
5246045,Male,44.0,113
10924487,Male,30.0,72
12472943,Male,30.0,53
4835357,Male,44.0,114
8979691,Male,34.0,99
10575719,Male,27.0,77
10927413,Male,28.0,72
5200545,Male,43.0,113
11289901,Male,33.0,67
12417923,Male,55.0,54
8851073,Male,30.0,100
9691227,Female,40.0,94
1115191,Male,53.0,127
10287971,Male,30.0,84
10624705,Male,54.0,76
857017,Male,41.0,129
10030489,Female,30.0,89
4941643,Male,40.0,114
8467403,Male,29.0,103
10474471,Male,36.0,80
8414035,Male,38.0,103
8054207,Male,25.0,105
271159,Male,49.0,130
9161229,Male,30.0,98
1089487,Male,37.0,127
11507195,Male,55.0,64
9222143,Male,34.0,98
10265143,Male,37.0,84
8817165,Male,49.0,101
5273849,Male,33.0,113
12153939,Male,26.0,57
8154909,Male,48.0,104
1065995,Male,54.0,127
8742251,Female,41.0,101
4915407,Male,40.0,114
338023,Male,43.0,130
8794415,Female,31.0,101
10282125,Male,29.0,84
789803,Female,40.0,129
10884895,Male,29.0,73
567665,Male,13.0,130
10681125,Female,46.0,75
10365425,Male,39.0,82
7872151,Male,29.0,105
8441727,Male,39.0,103
1132159,Male,35.0,127
9712129,Male,34.0,94
4642211,Male,29.0,115
10591889,Male,45.0,77
1064007,Male,38.0,127
448539,Male,38.0,130
8941331,Female,38.0,100
8054095,Female,30.0,105
9040941,Male,35.0,99
4309697,Male,123.0,117
10252613,Male,39.0,85
8965565,Female,69.0,99
9756803,Female,33.0,94
10640133,Male,33.0,76
4164587,Male,12.0,117
8582567,Male,33.0,102
11236435,Male,38.0,68
9386391,Male,28.0,97
10331741,Male,43.0,83
4936603,Male,32.0,114
11079999,Male,30.0,70
11510359,Male,27.0,64
4976503,Male,36.0,114
9201269,Male,35.0,98
5278852,Male,44.0,113
10664549,Male,37.0,76
9794925,Male,27.0,93
10310363,Male,35.0,83
10998813,Male,35.0,71
275121,Male,37.0,130
9588397,Female,37.0,95
9441859,Female,39.0,96
346703,Male,46.0,130
51163,Male,46.0,131
4159057,Male,47.0,117
11288893,Male,35.0,67
11416559,Male,36.0,65
9156343,Female,30.0,98
10218845,Male,34.0,85
10527267,Male,30.0,78
9400083,Female,31.0,97
5120031,Male,34.0,113
5085955,Male,33.0,113
9906841,Male,31.0,91
11891047,Male,33.0,60
9683051,Male,31.0,94
12395117,Male,26.0,54
8614683,Female,56.0,102
8430457,Male,34.0,103
11253039,Male,33.0,68
10659523,Male,34.0,76
8199118,Male,30.0,104
9701321,Male,34.0,94
4943253,Male,53.0,114
9433445,Male,50.0,96
9415749,Male,35.0,97
4340217,Male,49.0,117
9212497,Male,34.0,98
10068583,Male,28.0,88
9263485,Male,33.0,98
4302263,Male,44.0,117
10051349,Male,29.0,88
9360099,Female,41.0,97
10517031,Male,34.0,79
9358195,Male,28.0,97
8321705,Female,39.0,104
11496597,Male,31.0,64
8697703,Female,36.0,101
4836615,Male,48.0,114
9027109,Male,33.0,99
5314309,Male,38.0,113
4344585,Male,46.0,117
10237577,Male,31.0,85
10009769,Female,53.0,89
11479951,Male,123.0,64
11007731,Male,123.0,71
10885343,Male,123.0,73
12249951,Male,123.0,56
11455703,Male,123.0,64
11395741,Male,123.0,65
12148073,Male,123.0,57
10595543,Female,123.0,77
12066817,Male,123.0,58
10795379,Female,123.0,74
11248797,Male,123.0,68
11623353,Male,123.0,63
12153799,Male,123.0,57
9493785,Male,123.0,96
4265261,Male,123.0,117
10044209,Male,123.0,89
9070341,Female,123.0,99
10082653,Female,123.0,88
11563839,Male,123.0,63
42907343,Female,24.0,4
42029855,Male,30.0,4
42349335,Female,26.0,4
44106741,Male,41.0,4
43637573,Male,123.0,4
44401175,Female,32.0,4
42609231,Female,123.0,4
43477147,Male,123.0,4
44134724,Male,123.0,4
44392831,Male,123.0,4
43016659,Male,123.0,4
41859783,Male,42.0,4
43653994,Male,27.0,4
43443631,Male,123.0,4
41884703,Female,35.0,4
43799824,Female,18.0,4
43812033,Male,69.0,4
42921641,Female,123.0,4
43925567,Male,123.0,4
43067255,Female,17.0,4
43161531,Female,123.0,4
43570832,Female,24.0,4
42374675,Male,25.0,4
43280797,Female,24.0,4
42596855,Male,33.0,4
43889503,Female,31.0,4
42576090,Female,21.0,4
42400155,Male,31.0,4
43152949,Female,28.0,4
41947507,Male,24.0,4
44180670,Male,67.0,4
42657629,Male,123.0,4
43026921,Male,123.0,4
41968969,Male,123.0,4
43308251,Male,123.0,4
42047019,Male,123.0,4
42470924,Female,123.0,4
41952575,Male,123.0,4
42391713,Male,123.0,4
42399259,Male,123.0,4
43148791,Male,123.0,4
44358265,Male,123.0,4
43634843,Male,45.0,4
42119231,Male,23.0,4
41842171,Male,28.0,4
42755615,Male,23.0,4
41830103,Male,37.0,4
43485729,Female,31.0,4
42537145,Male,123.0,4
42209047,Male,123.0,4
42085239,Male,123.0,4
42931511,Female,123.0,4
43051295,Male,123.0,4
42343951,Female,123.0,4
42940807,Male,123.0,4
43949801,Male,123.0,4
42001925,Male,123.0,4
41984537,Male,123.0,4
42445991,Male,31.0,4
43183525,Male,123.0,4
44213673,Female,23.0,4
43282463,Male,26.0,4
44196223,Male,25.0,4
43138571,Female,123.0,4
42283003,Male,123.0,4
41940759,Male,123.0,4
43125775,Male,123.0,4
43116703,Male,123.0,4
42922677,Female,24.0,4
43796039,Male,52.0,4
42560164,Male,22.0,4
41962851,Female,123.0,4
42581245,Male,123.0,4
42204680,Male,123.0,4
43109479,Male,123.0,4
41898941,Female,123.0,4
42825377,Female,123.0,4
42619773,Male,123.0,4
43462601,Female,23.0,4
43594957,Male,38.0,4
42527163,Male,33.0,4
42981351,Male,29.0,4
44240079,Male,30.0,4
44031701,Male,123.0,4
42376481,Male,123.0,4
41812605,Male,123.0,4
42913087,Female,22.0,4
44145885,Female,35.0,4
42751876,Male,33.0,4
42177434,Female,123.0,4
41810139,Male,123.0,4
42573013,Male,123.0,4
44165667,Male,123.0,4
43586025,Male,123.0,4
41848261,Male,25.0,4
42857815,Female,36.0,4
41755665,Male,31.0,4
42998921,Male,123.0,4
42628775,Male,123.0,4
43240771,Male,123.0,4
43125579,Female,123.0,4
41910561,Male,123.0,4
44017995,Female,123.0,4
44126173,Male,123.0,4
41975591,Male,21.0,4
42314517,Female,42.0,4
42765892,Male,46.0,4
42361563,Male,123.0,4
43785357,Female,34.0,4
43014237,Male,48.0,4
43346177,Male,21.0,4
44031631,Male,51.0,4
43422099,Male,123.0,4
44625658,Female,123.0,4
42100583,Male,31.0,4
42951615,Female,26.0,4
41904751,Female,123.0,4
43754711,Male,123.0,4
42845719,Male,123.0,4
43180445,Male,123.0,4
42519323,Male,123.0,4
42289135,Female,123.0,4
42492975,Female,123.0,4
42205583,Female,20.0,4
43084951,Male,45.0,4
42448035,Male,45.0,4
43879535,Male,47.0,4
44156474,Male,123.0,4
41778863,Male,123.0,4
42445026,Female,123.0,4
41912003,Male,123.0,4
42683053,Female,123.0,4
41806233,Male,123.0,4
43066597,Male,123.0,4
41782115,Male,123.0,4
44023904,Female,22.0,4
42628887,Male,29.0,4
44043839,Male,26.0,4
43874061,Male,32.0,4
43455251,Male,38.0,4
44621778,Male,41.0,4
43147783,Female,44.0,4
43012021,Female,123.0,4
44250129,Male,123.0,4
44029349,Male,123.0,4
43628767,Male,123.0,4
43440915,Female,123.0,4
43382857,Male,44.0,4
43876941,Male,21.0,4
41982899,Male,123.0,4
41768461,Female,123.0,4
42824229,Male,123.0,4
43508689,Male,33.0,4
42106435,Female,42.0,4
42385517,Male,20.0,4
43853971,Female,37.0,4
42210173,Male,25.0,4
41886495,Female,28.0,4
42367549,Female,54.0,4
42306537,Female,45.0,4
41837005,Male,123.0,4
42360493,Male,123.0,4
42654246,Male,123.0,4
43508475,Female,123.0,4
42680015,Female,123.0,4
41961983,Female,123.0,4
43109983,Female,123.0,4
44223781,Female,123.0,4
42432747,Female,123.0,4
42236453,Female,123.0,4
41836950,Female,38.0,4
43629901,Male,22.0,4
43279523,Female,123.0,4
42337365,Female,54.0,4
42171843,Female,45.0,4
42708547,Male,123.0,4
44095247,Male,123.0,4
43631525,Male,123.0,4
42538958,Male,123.0,4
42056203,Male,123.0,4
43160509,Male,123.0,4
42513334,Female,47.0,4
42925561,Male,41.0,4
41886355,Female,45.0,4
42912277,Male,123.0,4
41830327,Male,123.0,4
43658937,Female,123.0,4
41962963,Female,32.0,4
43017317,Male,123.0,4
41826855,Male,123.0,4
43447159,Male,123.0,4
43453011,Female,123.0,4
42022855,Female,123.0,4
44263961,Male,123.0,4
43598121,Female,24.0,4
42079563,Male,57.0,4
42077169,Female,34.0,4
42230587,Female,20.0,4
43976373,Male,18.0,4
42251867,Male,123.0,4
42035743,Male,123.0,4
41891773,Male,123.0,4
44035523,Male,123.0,4
44031729,Female,123.0,4
44198875,Male,26.0,4
42497259,Female,28.0,4
42231262,Female,49.0,4
42986993,Male,43.0,4
44161957,Male,24.0,4
42178633,Male,36.0,4
42291627,Female,24.0,4
42364035,Male,123.0,4
41897246,Male,123.0,4
43555967,Male,123.0,4
41782349,Female,123.0,4
43223215,Female,123.0,4
42775523,Male,123.0,4
42969101,Male,123.0,4
43710163,Female,123.0,4
43503789,Female,34.0,4
44182089,Female,28.0,4
42400001,Female,47.0,4
44386461,Female,47.0,4
42243636,Male,123.0,4
43615467,Male,123.0,4
44377921,Female,123.0,4
44376045,Female,123.0,4
43552789,Male,37.0,4
42345569,Female,44.0,4
42046501,Male,23.0,4
43169042,Male,123.0,4
42985005,Female,123.0,4
43771245,Male,28.0,4
41790413,Female,28.0,4
43235199,Male,123.0,4
43754851,Male,123.0,4
42521843,Female,21.0,4
42277893,Male,25.0,4
41932177,Male,123.0,4
42522982,Male,123.0,4
44431821,Female,123.0,4
41623827,Male,23.0,5
41423081,Female,44.0,5
41548409,Male,3.0,5
40166189,Male,24.0,5
40609807,Male,30.0,5
41640585,Male,123.0,5
40824707,Male,123.0,5
40263489,Female,123.0,5
40349519,Male,123.0,5
40686780,Female,123.0,5
40581779,Male,123.0,5
40213759,Female,32.0,5
41648005,Male,21.0,5
40164369,Male,37.0,5
41425853,Male,25.0,5
40273331,Male,123.0,5
40408935,Female,123.0,5
40266709,Male,38.0,5
40541543,Male,41.0,5
41545791,Male,27.0,5
40709725,Female,22.0,5
40388501,Male,18.0,5
41080664,Female,123.0,5
40637849,Female,34.0,5
41453069,Male,40.0,5
41004341,Male,123.0,5
40170893,Male,123.0,5
40732167,Male,21.0,5
40860757,Male,123.0,5
40745537,Male,123.0,5
41133813,Male,123.0,5
40174547,Female,123.0,5
41278125,Male,123.0,5
40417517,Female,123.0,5
40466755,Male,61.0,5
40611473,Female,38.0,5
41284089,Male,25.0,5
40588638,Male,32.0,5
40898249,Male,123.0,5
41061517,Male,123.0,5
40723991,Male,123.0,5
40419029,Male,123.0,5
40437649,Female,123.0,5
41190522,Male,23.0,5
40867323,Male,28.0,5
41427043,Male,24.0,5
41397374,Male,30.0,5
40466349,Female,44.0,5
41635265,Male,123.0,5
41736275,Male,123.0,5
41451231,Female,123.0,5
40177137,Male,123.0,5
40472411,Male,123.0,5
41008261,Male,123.0,5
40214793,Male,25.0,5
41716297,Male,42.0,5
41727455,Male,123.0,5
40833063,Male,123.0,5
40454780,Female,123.0,5
41734259,Male,123.0,5
40222889,Male,123.0,5
40843159,Female,123.0,5
41550486,Female,123.0,5
41006599,Female,22.0,5
41293469,Male,37.0,5
41515397,Female,54.0,5
40833163,Female,27.0,5
41492003,Female,56.0,5
40488525,Female,21.0,5
40268529,Female,17.0,5
40888379,Female,123.0,5
40173524,Female,123.0,5
40742863,Female,123.0,5
40445069,Male,123.0,5
40927481,Male,60.0,5
41290921,Female,27.0,5
40656483,Female,35.0,5
41610275,Male,29.0,5
40518331,Male,123.0,5
41447371,Male,123.0,5
41108739,Male,123.0,5
41624737,Female,123.0,5
41276375,Male,123.0,5
40546471,Male,123.0,5
40647117,Female,123.0,5
40830372,Female,123.0,5
41101963,Male,59.0,5
40637415,Female,149.0,5
41333173,Female,37.0,5
40558623,Male,42.0,5
41362517,Male,123.0,5
41554093,Female,123.0,5
40652460,Female,123.0,5
41478997,Male,123.0,5
40670095,Male,123.0,5
41687835,Male,123.0,5
40877893,Male,123.0,5
40680446,Male,123.0,5
41426539,Male,27.0,5
40846463,Male,23.0,5
41466593,Male,33.0,5
41744031,Male,20.0,5
40808201,Male,27.0,5
40531463,Male,33.0,5
41258273,Male,123.0,5
40568353,Male,123.0,5
40795811,Female,123.0,5
41502545,Male,123.0,5
40726385,Female,123.0,5
40637023,Male,123.0,5
40984265,Female,123.0,5
41283977,Male,23.0,5
40131507,Female,52.0,5
41103237,Male,26.0,5
40986799,Female,123.0,5
41096419,Male,123.0,5
40199551,Male,123.0,5
40991601,Male,123.0,5
40200741,Male,123.0,5
40863472,Male,123.0,5
41399253,Male,123.0,5
40182891,Female,123.0,5
41626076,Male,123.0,5
41152929,Male,21.0,5
40756471,Male,20.0,5
41065129,Male,34.0,5
40911295,Male,18.0,5
40146365,Male,123.0,5
40878607,Male,123.0,5
41640882,Male,123.0,5
40422809,Male,26.0,5
40609933,Female,46.0,5
41382509,Female,21.0,5
40682033,Female,25.0,5
41278825,Male,123.0,5
41618409,Male,123.0,5
40295227,Female,123.0,5
41478353,Female,123.0,5
40853127,Female,123.0,5
41551671,Male,29.0,5
41151467,Male,123.0,5
41311866,Female,43.0,5
40350905,Female,46.0,5
41732439,Female,28.0,5
40637793,Male,27.0,5
40310585,Male,29.0,5
40556411,Female,49.0,5
40961980,Female,24.0,5
40353278,Male,37.0,5
40286911,Female,123.0,5
40142893,Male,123.0,5
40501069,Male,123.0,5
41378757,Female,123.0,5
41644589,Male,123.0,5
41386387,Male,31.0,5
40558343,Male,26.0,5
40770625,Male,27.0,5
40230995,Female,23.0,5
40955145,Male,59.0,5
40778451,Male,123.0,5
41270285,Male,123.0,5
40822005,Male,123.0,5
40586189,Male,123.0,5
40812317,Male,123.0,5
41750051,Male,123.0,5
41190597,Male,31.0,5
40579287,Female,52.0,5
41283487,Female,37.0,5
41722709,kvkktalepsilindi,24.0,5
40465089,Female,20.0,5
40890157,Female,44.0,5
40771759,Male,123.0,5
40433057,Male,123.0,5
41094599,Male,123.0,5
41689067,Male,123.0,5
41718271,Male,123.0,5
40612299,Female,123.0,5
41590423,Male,123.0,5
40160099,Male,41.0,5
41727217,Female,20.0,5
41069665,Female,66.0,5
40128864,Female,22.0,5
41061699,Male,123.0,5
40526017,Female,123.0,5
41084071,Female,123.0,5
41290347,Female,123.0,5
40907363,Female,28.0,5
41009157,Female,28.0,5
41501985,Male,40.0,5
40720617,Female,40.0,5
40523274,Male,30.0,5
40382909,Male,44.0,5
41114857,Male,54.0,5
40921937,Female,123.0,5
41680695,Male,123.0,5
41608413,Male,123.0,5
41288653,Female,123.0,5
41549347,Female,28.0,5
40864719,Male,23.0,5
40751052,Male,123.0,5
40668257,Female,36.0,5
41220851,Male,123.0,5
40398043,Female,24.0,5
40819779,Male,123.0,5
41193075,Female,37.0,5
40364907,Female,22.0,5
40649469,Female,123.0,5
40802836,Female,123.0,5
41259351,Male,123.0,5
40783617,Male,123.0,5
41484009,Male,123.0,5
40184053,Male,123.0,5
41560281,Female,63.0,5
41184143,Male,36.0,5
40684707,Female,27.0,5
40224339,Female,23.0,5
40562235,Male,123.0,5
41569381,Female,123.0,5
40396181,Male,32.0,5
41583426,Male,31.0,5
40188603,Female,26.0,5
40889728,Male,21.0,5
41744983,Male,123.0,5
40623065,Male,123.0,5
40414423,Female,123.0,5
40874127,Male,123.0,5
40386465,Male,123.0,5
39649001,Female,34.0,6
38152247,Female,22.0,6
38684807,Male,123.0,6
39897291,Male,123.0,6
38589677,Female,123.0,6
38293213,Male,19.0,6
38926631,Female,30.0,6
38471545,Female,24.0,6
38221043,Male,21.0,6
38186113,Female,123.0,6
39813277,Male,123.0,6
37945705,Female,27.0,6
39678863,Male,33.0,6
38018393,Female,123.0,6
38402596,Male,123.0,6
38591133,Male,123.0,6
38236905,Male,123.0,6
39791843,Male,32.0,6
39777381,Male,33.0,6
39700465,Male,123.0,6
38721851,Male,123.0,6
39855109,Male,123.0,6
38770935,Female,123.0,6
38233699,Male,123.0,6
38124401,Male,123.0,6
38705289,Male,123.0,6
38846017,Male,44.0,6
38174703,Male,33.0,6
39786368,Female,40.0,6
40047455,Male,-34.0,6
39635477,Male,123.0,6
38387699,Male,123.0,6
38276243,Male,123.0,6
38056935,Male,123.0,6
40091289,Male,23.0,6
38115273,Male,26.0,6
39978183,Male,23.0,6
39810449,Female,123.0,6
38912671,Male,123.0,6
39700815,Male,123.0,6
39803743,Female,123.0,6
39335068,Male,123.0,6
38840781,Male,123.0,6
38979451,Male,37.0,6
38778999,Female,25.0,6
39812171,Female,22.0,6
38432163,Female,29.0,6
39784311,Male,123.0,6
39849481,Male,123.0,6
39673081,Male,123.0,6
38857245,Male,123.0,6
38848120,Male,123.0,6
38270043,Female,123.0,6
38347869,Female,33.0,6
38199035,Male,22.0,6
38037069,Female,35.0,6
38353805,Male,123.0,6
38649695,Male,123.0,6
38213721,Male,123.0,6
38137183,Male,123.0,6
39959222,Male,123.0,6
38570413,Female,62.0,6
38684568,Female,34.0,6
38219149,Female,41.0,6
38207715,Male,41.0,6
38690477,Male,26.0,6
38391507,Female,123.0,6
38638565,Male,19.0,6
40050752,Female,27.0,6
37965994,Male,21.0,6
39201589,Female,123.0,6
38288215,Female,123.0,6
40085297,Female,123.0,6
39888051,Male,123.0,6
40074867,Male,123.0,6
38831779,Male,25.0,6
37981475,Male,29.0,6
38795519,Female,24.0,6
38700585,Male,123.0,6
38698821,Male,123.0,6
38728431,Male,123.0,6
38550981,Male,123.0,6
38530247,Male,123.0,6
38816603,Female,30.0,6
37961049,Male,29.0,6
38960207,Male,50.0,6
37988839,Female,31.0,6
38182333,Male,23.0,6
38640497,Male,123.0,6
38591609,Male,123.0,6
38883568,Female,123.0,6
38148607,Male,123.0,6
38658711,Female,123.0,6
39804871,Female,123.0,6
38378543,Male,123.0,6
39171307,Male,123.0,6
38324055,Male,37.0,6
39533501,Male,123.0,6
38747752,Female,123.0,6
38768233,Male,123.0,6
38493637,Female,123.0,6
38058097,Male,123.0,6
38051517,Male,123.0,6
38867213,Male,123.0,6
39916387,Male,65.0,6
39048905,Male,29.0,6
38697855,Male,123.0,6
39704763,Male,123.0,6
39795287,Male,123.0,6
40084793,Male,123.0,6
38228645,Male,23.0,6
38959459,Female,23.0,6
39014059,Female,28.0,6
38024077,Female,123.0,6
38546753,Female,123.0,6
38832633,Male,123.0,6
38858197,Male,123.0,6
38287571,Male,25.0,6
38449987,Female,25.0,6
40080831,Male,35.0,6
38260355,Male,37.0,6
39797163,Male,123.0,6
39691645,Male,123.0,6
38026975,Male,123.0,6
38794021,Male,123.0,6
38397401,Female,37.0,6
38313065,Male,25.0,6
39282487,Male,22.0,6
39640447,Male,21.0,6
38759917,Female,27.0,6
38234301,Male,29.0,6
39814593,Male,51.0,6
38590727,Male,123.0,6
39796547,Male,123.0,6
39854199,Female,123.0,6
38161078,Female,62.0,6
39851026,Male,24.0,6
39690175,Male,123.0,6
39762345,Female,123.0,6
39763885,Female,49.0,6
38684205,Male,58.0,6
38364557,Male,24.0,6
40087929,Male,123.0,6
38470537,Male,123.0,6
38769003,Male,123.0,6
38249003,Male,123.0,6
38058937,Female,26.0,6
39812395,Male,31.0,6
38108777,Male,27.0,6
37982259,Female,44.0,6
39026253,Male,123.0,6
38250065,Male,123.0,6
39243491,Male,123.0,6
39655292,Male,123.0,6
38788183,Male,123.0,6
38436755,Female,123.0,6
40036171,Male,123.0,6
38671101,Male,123.0,6
38718449,Male,122.0,6
38280263,Female,27.0,6
38018135,Male,25.0,6
38045665,Male,123.0,6
38570889,Male,123.0,6
38901401,Female,25.0,6
38422027,Female,35.0,6
38285373,Male,22.0,6
38318385,Female,123.0,6
39940159,Female,41.0,6
39763731,Male,34.0,6
38763053,Male,123.0,6
37955320,Female,123.0,6
38288229,Male,123.0,6
39761743,Male,22.0,6
38468521,Male,26.0,6
39334113,Female,123.0,6
38211887,Male,123.0,6
38607149,Male,123.0,6
38232859,Male,123.0,6
38754737,Female,123.0,6
38363633,Male,123.0,6
38508743,Female,24.0,6
38717819,Female,24.0,6
38886085,Male,30.0,6
38456439,Male,123.0,6
39165693,Male,123.0,6
38869313,Male,123.0,6
39968733,Male,123.0,6
38956169,Female,123.0,6
38289685,Female,123.0,6
39850461,Male,123.0,6
38555797,Female,27.0,6
39751299,Male,20.0,6
38694263,Male,18.0,6
39712669,Female,123.0,6
38362527,Female,31.0,6
38494617,Male,123.0,6
38788967,Female,123.0,6
39231871,Female,123.0,6
36065855,Male,22.0,7
37459975,Male,21.0,7
36331799,Male,18.0,7
36277927,Female,47.0,7
37901115,Female,22.0,7
37644957,Female,31.0,7
37874771,Male,22.0,7
36192821,Male,123.0,7
36083915,Male,123.0,7
37611035,Male,123.0,7
37741431,Female,123.0,7
37906155,Male,123.0,7
36614249,Male,40.0,7
36144059,Male,22.0,7
36609531,Male,19.0,7
36765813,Female,118.0,7
36716659,Female,123.0,7
37720235,Male,30.0,7
37603937,Female,18.0,7
36410367,Male,23.0,7
37808211,Female,123.0,7
36099777,Male,123.0,7
36955065,Female,123.0,7
36507429,Male,123.0,7
36392587,Male,28.0,7
37514813,Male,43.0,7
37558185,Male,118.0,7
37454669,Male,29.0,7
36787250,Male,22.0,7
37419445,Male,23.0,7
36473871,Male,123.0,7
36870729,Male,123.0,7
36840349,Female,123.0,7
36514796,Male,123.0,7
36906807,Male,45.0,7
36129149,Female,119.0,7
36290415,Female,23.0,7
37700627,Male,47.0,7
36178891,Male,22.0,7
37668995,Female,46.0,7
36324309,Male,123.0,7
36127049,Female,123.0,7
36782739,Male,123.0,7
36327991,Female,123.0,7
36559115,Male,123.0,7
37876247,Male,33.0,7
36561618,Female,39.0,7
37426921,Male,32.0,7
36798027,Male,36.0,7
36381709,Male,123.0,7
37629666,Male,123.0,7
36329211,Female,123.0,7
37631181,Male,123.0,7
36908375,kvkktalepsilindi,24.0,7
36370553,Male,21.0,7
36938979,Male,123.0,7
36891295,Male,22.0,7
36419957,Male,25.0,7
36848486,Male,123.0,7
36339961,Male,123.0,7
36065953,Male,32.0,7
36542135,Male,47.0,7
36886633,Female,21.0,7
37703995,Female,42.0,7
36054627,Male,123.0,7
36193913,Male,123.0,7
36971753,Male,123.0,7
36558767,Female,41.0,7
37428811,Male,33.0,7
37604245,Female,122.0,7
36483391,Female,123.0,7
36531354,Male,123.0,7
37420481,Female,21.0,7
37724988,Male,123.0,7
37028579,Male,123.0,7
37879016,Male,123.0,7
37238019,Male,123.0,7
36844493,Female,123.0,7
36773740,Female,123.0,7
36542653,Male,123.0,7
36249703,Male,123.0,7
37710701,Male,123.0,7
36344567,Female,46.0,7
37648114,Female,49.0,7
36246091,Male,123.0,7
36422379,Male,123.0,7
36361045,Male,123.0,7
37254651,Male,123.0,7
37613359,Male,123.0,7
37055235,Male,34.0,7
36257389,Female,123.0,7
36954519,Female,123.0,7
36827567,Male,123.0,7
36650131,Female,123.0,7
37685487,Male,123.0,7
37911853,Male,123.0,7
36571745,Female,123.0,7
36335629,Female,44.0,7
37506539,Female,123.0,7
36877211,Male,25.0,7
36929879,Female,43.0,7
37661953,Male,33.0,7
37139907,Female,31.0,7
36924321,Male,123.0,7
36939931,Male,123.0,7
36675583,Female,123.0,7
37503767,Male,123.0,7
37658801,Female,123.0,7
37417667,Female,27.0,7
36148329,Male,52.0,7
36193157,Male,123.0,7
37706809,Male,123.0,7
37602425,Male,123.0,7
36203601,Female,123.0,7
37029517,Male,35.0,7
37465911,Female,20.0,7
36248079,Male,38.0,7
37727221,Male,39.0,7
37108575,Male,123.0,7
37607563,Male,123.0,7
36237089,Male,123.0,7
36406069,Male,123.0,7
37900860,Male,18.0,7
36530487,Male,35.0,7
37172216,Male,31.0,7
36223117,Female,123.0,7
37709287,Male,123.0,7
37610195,Male,123.0,7
37939055,Male,123.0,7
36211945,Male,47.0,7
36556877,Female,64.0,7
36583547,Male,21.0,7
37127965,Male,23.0,7
37888301,Male,46.0,7
36723309,Male,24.0,7
36633835,Female,40.0,7
37374687,Female,123.0,7
36323819,Male,123.0,7
37727669,Male,23.0,7
36623391,Female,41.0,7
36427811,Male,33.0,7
36998157,Male,45.0,7
37062361,Male,123.0,7
36091405,Male,123.0,7
36305731,Female,123.0,7
37624055,Male,123.0,7
37635969,Male,37.0,7
36709715,Male,21.0,7
36427699,Male,123.0,7
37732471,Male,123.0,7
36464113,Male,123.0,7
36453851,Male,123.0,7
36159683,Male,123.0,7
36085721,Male,24.0,7
37706095,Female,42.0,7
37685865,Female,42.0,7
36548855,Male,23.0,7
36370901,Female,123.0,7
36536311,Male,123.0,7
36190805,Female,46.0,7
37049173,Male,50.0,7
36423555,Male,45.0,7
36909033,Female,48.0,7
36159547,Male,19.0,7
37572549,Male,123.0,7
36923299,Male,123.0,7
37159899,Male,123.0,7
36571885,Male,123.0,7
37110787,Female,123.0,7
